,ANN,LSTM,RLS_Combiner
Train_RMSE,0.06261553643084583,0.04880444925313532,0.043075355641380916
Train_MAE,0.049209439010990536,0.03812236147927946,0.031250684936342935
Train_SMAPE,19.665754920640037,15.314528848732772,12.400753673902793
Val_RMSE,0.06826166191398567,0.04308682582942855,0.04359797266010673
Val_MAE,0.058882276078678686,0.03536263185915539,0.035538374617986465
Val_SMAPE,17.498257630007412,10.342573535683321,10.44580476336827
Test_RMSE,0.04564590082501672,0.03921368568278676,0.0397962008661226
Test_MAE,0.03637381729103185,0.030153540732168457,0.030570838058385303
Test_SMAPE,11.472186915284443,9.512639326331124,9.692206463291761
