,ANN,LSTM,RLS_Combiner
Train_RMSE,0.0685831559171029,0.05934927030963971,0.06312482014795436
Train_MAE,0.049237283869373316,0.04437599636302288,0.04716156555761313
Train_SMAPE,11.119061205591043,9.302427857220001,10.437697519597855
Val_RMSE,0.1400362123216052,0.14665981134292408,0.12962960580698918
Val_MAE,0.10868402964503797,0.11387614187754698,0.10067655128510425
Val_SMAPE,16.63789480207731,17.474469130257358,15.483116197015345
Test_RMSE,0.15896866948702273,0.16355059054978177,0.13237340334987777
Test_MAE,0.13538475108884937,0.13911027050579342,0.10945010376459796
Test_SMAPE,19.036427632419723,19.608870466330252,15.211804301817134
