,ANN,LSTM,RLS_Combiner
Train_RMSE,0.14714923602226168,0.06200623418610698,0.10373425320923958
Train_MAE,0.10568247272149145,0.03945639567034343,0.07534435571262395
Train_SMAPE,38.1739793226106,25.36456049159699,41.51470493716419
Val_RMSE,0.17921237869187645,0.04125643462002206,0.0560581411033439
Val_MAE,0.13037068696661291,0.03142784735480474,0.04764953877969273
Val_SMAPE,35.3585214445087,17.312659930629415,23.19071597789347
Test_RMSE,0.16701283747893397,0.06899890279997971,0.0630894170322353
Test_MAE,0.11636955570396235,0.03517531394079138,0.04465488401461973
Test_SMAPE,30.157394304003244,15.064177895357286,21.005349397753672
