,ANN,LSTM,RLS_Combiner
Train_RMSE,0.19063122771386404,0.06559591906487565,0.08123620975283424
Train_MAE,0.1339142073693476,0.04513118024910366,0.05484658568788473
Train_SMAPE,38.51010481193975,21.148450734357304,30.54088889202197
Val_RMSE,0.21405359004709468,0.029924921616503845,0.05041649959536168
Val_MAE,0.15504759441770521,0.023657044071983966,0.03706488193920178
Val_SMAPE,35.6385085866743,9.664366345609093,14.459389125502783
Test_RMSE,0.20370296779034658,0.04885883263897427,0.05740322674308601
Test_MAE,0.14141780186640207,0.030294903644472824,0.04015729343812817
Test_SMAPE,32.92417870479163,12.344404916371227,17.69676689717444
