,ANN,LSTM,RLS_Combiner
Train_RMSE,0.07386400141839582,0.05886002602043994,0.06490847523743049
Train_MAE,0.04510807601633378,0.03766985045637149,0.04330511059735884
Train_SMAPE,15.115512798509101,13.289623989021779,15.18724443065142
Val_RMSE,0.06888583848367298,0.05593979029045351,0.05666063169980663
Val_MAE,0.05932723221425384,0.047299458812665576,0.04704130132618968
Val_SMAPE,22.292720892424324,20.933064227057812,20.71388851372414
Test_RMSE,0.1016838887377001,0.08716969196478512,0.08958990211190533
Test_MAE,0.07567205081722196,0.06284456707401574,0.05828739309814068
Test_SMAPE,31.354777193812282,29.940171195113795,26.995108433063802
