,ANN,LSTM,RLS_Combiner
Train_RMSE,0.06329991507473207,0.05973184154382254,0.0538030069518127
Train_MAE,0.044968178639203986,0.04263670941651241,0.03627281751433703
Train_SMAPE,9.16083638783969,8.410990381159074,7.205789645946256
Val_RMSE,0.049817175994642277,0.04738175597319056,0.05100127291717949
Val_MAE,0.03324955645052482,0.03161175376784297,0.035577093784986843
Val_SMAPE,6.02381977298339,5.679467782065225,6.353883513484196
Test_RMSE,0.07932051639168182,0.07450983814413177,0.07610097510041475
Test_MAE,0.04358758969398555,0.040910148994918086,0.046934792473066
Test_SMAPE,8.044838026655052,7.509203525463638,8.31432273524774
