,ANN,LSTM,RLS_Combiner
Train_RMSE,0.06917059250216195,0.07299344590690779,0.0663985542312254
Train_MAE,0.03442802679176737,0.039036278135538095,0.03172043279842839
Train_SMAPE,21.748936521020138,23.364314154533247,20.712742500557834
Val_RMSE,0.07143435620104498,0.04110988742521718,0.047315486855688496
Val_MAE,0.04494917326380459,0.024631880740730132,0.03141083416392613
Val_SMAPE,18.52848501104104,14.633958346024817,18.500347062617525
Test_RMSE,0.10094659196837094,0.054467884238650476,0.05714215580355169
Test_MAE,0.04967664528183587,0.028899658110464008,0.03230537105409975
Test_SMAPE,24.60295786895216,18.54821262391115,20.716319975381875
