Time,NetLoadDemand
2024-01-01 13:30:00,676.146
2024-01-01 13:35:00,734.79
2024-01-01 13:40:00,704.496
2024-01-01 13:45:00,748.697
2024-01-01 13:50:00,753.626
2024-01-01 13:55:00,715.937
2024-01-01 14:00:00,694.946
2024-01-01 14:05:00,706.061
2024-01-01 14:10:00,654.743
2024-01-01 14:15:00,738.934
2024-01-01 14:20:00,622.187
2024-01-01 14:25:00,670.749
2024-01-01 14:30:00,624.619
2024-01-01 14:35:00,608.731
2024-01-01 14:40:00,682.216
2024-01-01 14:45:00,657.105
2024-01-01 14:50:00,685.719
2024-01-01 14:55:00,719.509
2024-01-01 15:00:00,643.81
2024-01-01 15:05:00,706.321
2024-01-01 15:10:00,719.339
2024-01-01 15:15:00,744.091
2024-01-01 15:20:00,739.081
2024-01-01 15:25:00,738.796
2024-01-01 15:30:00,765.431
2024-01-01 15:35:00,760.326
2024-01-01 15:40:01,732.499
2024-01-01 15:45:00,745.113
2024-01-01 15:50:00,782.72
2024-01-01 15:55:00,785.473
2024-01-01 16:00:00,749.383
2024-01-01 16:05:00,742.437
2024-01-01 16:10:00,797.773
2024-01-01 16:14:59,784.55
2024-01-01 16:20:00,50.06
2024-01-01 16:25:00,759.414
2024-01-01 16:30:00,857.221
2024-01-01 16:35:00,856.86
2024-01-01 16:40:00,903.508
2024-01-01 16:45:00,875.347
2024-01-01 16:50:00,907.008
2024-01-01 16:55:00,902.633
2024-01-01 17:00:00,877.568
2024-01-01 17:05:00,893.715
2024-01-01 17:10:00,902.73
2024-01-01 17:15:00,903.289
2024-01-01 17:20:00,870.774
2024-01-01 17:25:00,865.067
2024-01-01 17:30:00,883.378
2024-01-01 17:35:00,901.784
2024-01-01 17:40:00,898.614
2024-01-01 17:45:00,910.948
2024-01-01 17:50:00,915.327
2024-01-01 17:55:00,895.002
2024-01-01 18:00:00,845.813
2024-01-01 18:05:00,871.389
2024-01-01 18:10:00,935.224
2024-01-01 18:15:00,931.485
2024-01-01 18:20:00,964.618
2024-01-01 18:25:00,981.306
2024-01-01 18:30:00,877.743
2024-01-01 18:35:00,895.082
2024-01-01 18:40:00,957.014
2024-01-01 18:45:00,986.646
2024-01-01 18:50:00,900.932
2024-01-01 18:55:00,952.011
2024-01-01 19:00:00,931.0
2024-01-01 19:05:00,918.116
2024-01-01 19:10:01,907.468
2024-01-01 19:15:00,912.226
2024-01-01 19:20:00,899.466
2024-01-01 19:25:00,986.121
2024-01-01 19:30:00,927.835
2024-01-01 19:35:00,931.184
2024-01-01 19:40:00,934.341
2024-01-01 19:45:00,894.856
2024-01-01 19:50:00,962.483
2024-01-01 19:55:00,954.975
2024-01-01 20:00:00,915.743
2024-01-01 20:05:00,980.817
2024-01-01 20:10:00,970.142
2024-01-01 20:15:00,864.846
2024-01-01 20:20:00,919.708
2024-01-01 20:25:00,910.881
2024-01-01 20:30:00,923.617
2024-01-01 20:35:00,844.743
2024-01-01 20:40:00,888.208
2024-01-01 20:45:00,908.457
2024-01-01 20:50:00,991.679
2024-01-01 20:55:00,902.759
2024-01-01 21:00:00,936.992
2024-01-01 21:05:00,906.564
2024-01-01 21:10:00,907.233
2024-01-01 21:15:00,941.783
2024-01-01 21:20:00,857.787
2024-01-01 21:25:00,845.838
2024-01-01 21:30:00,945.875
2024-01-01 21:35:00,916.452
2024-01-01 21:40:00,879.786
2024-01-01 21:45:00,861.043
2024-01-01 21:50:00,883.269
2024-01-01 21:55:00,869.272
2024-01-01 22:00:00,834.554
2024-01-01 22:05:00,802.856
2024-01-01 22:10:00,779.543
2024-01-01 22:15:00,820.361
2024-01-01 22:20:00,813.802
2024-01-01 22:25:00,817.912
2024-01-01 22:30:00,805.146
2024-01-01 22:35:00,794.889
2024-01-01 22:40:00,792.345
2024-01-01 22:45:00,804.937
2024-01-01 22:50:00,834.916
2024-01-01 22:55:00,744.34
2024-01-01 23:00:00,771.639
2024-01-01 23:05:00,848.22
2024-01-01 23:10:00,757.696
2024-01-01 23:14:59,778.353
2024-01-01 23:20:00,50.0
2024-01-01 23:25:00,849.37
2024-01-01 23:30:00,785.582
2024-01-01 23:35:00,752.284
2024-01-01 23:40:00,765.354
2024-01-01 23:45:00,869.885
2024-01-01 23:50:00,850.619
2024-01-01 23:55:00,763.466
2024-01-02 00:00:00,0.0
2024-01-02 00:00:00,769.705
2024-01-02 00:01:00,792.634
2024-01-02 00:05:00,848.838
2024-01-02 00:10:00,728.466
2024-01-02 00:15:00,746.363
2024-01-02 00:20:00,815.09
2024-01-02 00:25:00,792.874
2024-01-02 00:30:00,726.603
2024-01-02 00:35:00,794.099
2024-01-02 00:40:00,777.314
2024-01-02 00:45:00,723.143
2024-01-02 00:50:00,742.782
2024-01-02 00:55:00,764.393
2024-01-02 01:00:00,699.395
2024-01-02 01:05:00,696.701
2024-01-02 01:10:00,747.531
2024-01-02 01:15:00,796.692
2024-01-02 01:20:00,790.465
2024-01-02 01:25:00,762.536
2024-01-02 01:30:00,751.136
2024-01-02 01:35:00,729.615
2024-01-02 01:40:00,739.88
2024-01-02 01:45:00,716.316
2024-01-02 01:50:00,756.832
2024-01-02 01:55:00,749.814
2024-01-02 02:00:00,733.044
2024-01-02 02:05:00,725.592
2024-01-02 02:10:00,694.285
2024-01-02 02:15:00,695.199
2024-01-02 02:20:00,763.233
2024-01-02 02:25:00,742.571
2024-01-02 02:30:00,746.633
2024-01-02 02:35:00,797.593
2024-01-02 02:40:00,729.041
2024-01-02 02:45:00,649.74
2024-01-02 02:50:00,695.226
2024-01-02 02:55:00,735.195
2024-01-02 03:00:00,766.542
2024-01-02 03:05:00,732.994
2024-01-02 03:10:00,719.421
2024-01-02 03:15:00,712.336
2024-01-02 03:20:00,727.587
2024-01-02 03:25:00,748.31
2024-01-02 03:30:00,701.229
2024-01-02 03:35:00,717.611
2024-01-02 03:40:00,706.986
2024-01-02 03:45:00,758.873
2024-01-02 03:50:00,701.002
2024-01-02 03:55:00,726.635
2024-01-02 04:00:00,677.264
2024-01-02 04:05:00,727.427
2024-01-02 04:10:00,774.051
2024-01-02 04:15:00,722.482
2024-01-02 04:20:00,722.412
2024-01-02 04:25:00,749.34
2024-01-02 04:30:00,679.078
2024-01-02 04:35:00,682.436
2024-01-02 04:40:00,792.314
2024-01-02 04:45:00,761.608
2024-01-02 04:50:00,652.672
2024-01-02 04:55:00,671.696
2024-01-02 05:00:00,721.141
2024-01-02 05:05:00,760.579
2024-01-02 05:10:00,710.261
2024-01-02 05:15:00,725.966
2024-01-02 05:20:00,714.407
2024-01-02 05:25:00,745.767
2024-01-02 05:30:00,722.998
2024-01-02 05:35:00,714.554
2024-01-02 05:40:00,712.217
2024-01-02 05:45:00,758.549
2024-01-02 05:50:00,732.61
2024-01-02 05:55:00,740.67
2024-01-02 06:00:00,733.283
2024-01-02 06:05:00,769.219
2024-01-02 06:10:00,715.757
2024-01-02 06:15:00,751.122
2024-01-02 06:20:00,680.606
2024-01-02 06:25:00,713.752
2024-01-02 06:30:00,717.239
2024-01-02 06:35:00,748.731
2024-01-02 06:40:00,756.753
2024-01-02 06:45:00,690.332
2024-01-02 06:50:00,747.461
2024-01-02 06:55:00,762.229
2024-01-02 07:00:00,721.245
2024-01-02 07:05:00,721.234
2024-01-02 07:10:00,756.767
2024-01-02 07:15:00,777.759
2024-01-02 07:20:00,734.37
2024-01-02 07:25:00,827.355
2024-01-02 07:30:00,891.681
2024-01-02 07:35:00,725.396
2024-01-02 07:40:00,761.641
2024-01-02 07:45:00,886.257
2024-01-02 07:50:00,802.207
2024-01-02 07:55:00,817.733
2024-01-02 08:00:00,786.139
2024-01-02 08:05:00,787.6
2024-01-02 08:10:00,755.239
2024-01-02 08:15:00,810.08
2024-01-02 08:20:00,835.921
2024-01-02 08:25:00,824.795
2024-01-02 08:30:00,817.164
2024-01-02 08:35:00,755.718
2024-01-02 08:40:00,802.496
2024-01-02 08:45:00,922.56
2024-01-02 08:50:00,953.169
2024-01-02 08:55:00,992.132
2024-01-02 09:00:00,975.209
2024-01-02 09:05:00,871.167
2024-01-02 09:10:00,928.209
2024-01-02 09:15:00,904.974
2024-01-02 09:20:00,954.501
2024-01-02 09:25:00,864.966
2024-01-02 09:30:00,909.167
2024-01-02 09:35:00,978.752
2024-01-02 09:40:00,1052.7
2024-01-02 09:45:00,807.183
2024-01-02 09:50:00,937.759
2024-01-02 09:55:00,992.491
2024-01-02 10:00:00,978.327
2024-01-02 10:05:00,947.94
2024-01-02 10:10:00,944.258
2024-01-02 10:15:00,901.801
2024-01-02 10:20:00,1089.74
2024-01-02 10:25:00,909.745
2024-01-02 10:30:00,968.669
2024-01-02 10:35:00,1068.24
2024-01-02 10:40:00,844.498
2024-01-02 10:45:00,831.224
2024-01-02 10:50:00,841.602
2024-01-02 10:55:00,799.126
2024-01-02 11:00:00,862.863
2024-01-02 11:05:00,916.919
2024-01-02 11:10:00,971.598
2024-01-02 11:15:00,893.306
2024-01-02 11:20:00,846.973
2024-01-02 11:25:00,1091.98
2024-01-02 11:30:00,876.73
2024-01-02 11:35:00,850.225
2024-01-02 11:40:00,909.074
2024-01-02 11:45:00,863.611
2024-01-02 11:50:00,939.079
2024-01-02 11:55:00,866.854
2024-01-02 12:00:00,898.438
2024-01-02 12:05:00,840.522
2024-01-02 12:10:00,904.079
2024-01-02 12:15:00,1020.38
2024-01-02 12:20:00,861.181
2024-01-02 12:25:00,1004.72
2024-01-02 12:30:00,995.71
2024-01-02 12:35:00,1006.2
2024-01-02 12:40:00,1039.35
2024-01-02 12:45:00,943.905
2024-01-02 12:50:00,913.059
2024-01-02 12:55:00,924.026
2024-01-02 13:00:00,1037.63
2024-01-02 13:05:00,1082.05
2024-01-02 13:10:00,999.564
2024-01-02 13:15:00,1053.68
2024-01-02 13:20:00,906.97
2024-01-02 13:25:00,1032.05
2024-01-02 13:30:00,1064.7
2024-01-02 13:35:00,980.473
2024-01-02 13:40:00,1036.81
2024-01-02 13:45:00,1033.23
2024-01-02 13:50:00,1102.78
2024-01-02 13:55:00,996.419
2024-01-02 14:00:00,1130.19
2024-01-02 14:05:00,1078.06
2024-01-02 14:10:00,1085.24
2024-01-02 14:15:00,1085.31
2024-01-02 14:20:00,1099.89
2024-01-02 14:24:59,1083.99
2024-01-02 14:30:00,1058.32
2024-01-02 14:35:00,1160.74
2024-01-02 14:40:00,1069.16
2024-01-02 14:45:00,1013.5
2024-01-02 14:50:00,1008.17
2024-01-02 14:55:00,951.515
2024-01-02 15:00:00,1020.92
2024-01-02 15:05:00,998.547
2024-01-02 15:10:00,1076.78
2024-01-02 15:15:00,1025.17
2024-01-02 15:20:00,673.909
2024-01-02 15:25:00,675.763
2024-01-02 15:30:00,974.2
2024-01-02 15:35:00,1023.04
2024-01-02 15:40:00,993.525
2024-01-02 15:45:00,1032.66
2024-01-02 15:50:00,1060.28
2024-01-02 15:55:00,1115.75
2024-01-02 16:00:00,1059.74
2024-01-02 16:05:00,984.072
2024-01-02 16:10:00,1004.34
2024-01-02 16:15:00,908.367
2024-01-02 16:20:00,974.353
2024-01-02 16:25:00,1001.19
2024-01-02 16:30:00,1097.37
2024-01-02 16:35:00,997.903
2024-01-02 16:40:00,1001.81
2024-01-02 16:45:00,947.444
2024-01-02 16:50:00,939.575
2024-01-02 16:55:00,973.703
2024-01-02 17:00:00,906.744
2024-01-02 17:05:00,906.636
2024-01-02 17:10:00,981.516
2024-01-02 17:15:00,978.818
2024-01-02 17:20:01,1049.33
2024-01-02 17:25:00,837.711
2024-01-02 17:30:00,774.259
2024-01-02 17:35:00,878.73
2024-01-02 17:40:00,883.234
2024-01-02 17:45:00,832.83
2024-01-02 17:50:00,829.421
2024-01-02 17:55:00,878.107
2024-01-02 18:00:00,858.222
2024-01-02 18:05:00,926.979
2024-01-02 18:10:00,881.033
2024-01-02 18:15:00,851.106
2024-01-02 18:20:00,884.045
2024-01-02 18:25:00,901.549
2024-01-02 18:30:00,844.518
2024-01-02 18:35:00,882.376
2024-01-02 18:40:00,871.397
2024-01-02 18:45:00,931.967
2024-01-02 18:50:00,949.899
2024-01-02 18:55:00,917.664
2024-01-02 19:00:00,948.457
2024-01-02 19:05:00,920.45
2024-01-02 19:10:00,824.637
2024-01-02 19:15:00,806.583
2024-01-02 19:20:00,894.611
2024-01-02 19:25:00,893.582
2024-01-02 19:30:00,876.409
2024-01-02 19:35:00,879.37
2024-01-02 19:40:00,808.6
2024-01-02 19:45:00,875.836
2024-01-02 19:50:00,839.131
2024-01-02 19:55:00,905.195
2024-01-02 20:00:00,899.949
2024-01-02 20:05:00,922.305
2024-01-02 20:10:00,814.952
2024-01-02 20:15:00,803.649
2024-01-02 20:20:00,799.272
2024-01-02 20:25:00,938.137
2024-01-02 20:30:00,900.552
2024-01-02 20:35:00,821.717
2024-01-02 20:40:00,859.195
2024-01-02 20:45:00,844.985
2024-01-02 20:50:00,844.934
2024-01-02 20:55:00,816.873
2024-01-02 21:00:00,850.468
2024-01-02 21:05:00,832.021
2024-01-02 21:10:00,880.837
2024-01-02 21:15:00,861.112
2024-01-02 21:20:00,820.816
2024-01-02 21:25:00,875.464
2024-01-02 21:30:00,866.494
2024-01-02 21:35:00,802.294
2024-01-02 21:40:00,816.623
2024-01-02 21:45:00,893.723
2024-01-02 21:50:00,808.29
2024-01-02 21:55:00,821.866
2024-01-02 22:00:01,864.233
2024-01-02 22:05:00,843.958
2024-01-02 22:10:00,768.541
2024-01-02 22:15:00,817.765
2024-01-02 22:20:00,900.255
2024-01-02 22:25:00,834.6
2024-01-02 22:30:00,791.006
2024-01-02 22:35:00,779.046
2024-01-02 22:40:00,878.017
2024-01-02 22:45:00,789.07
2024-01-02 22:50:00,785.838
2024-01-02 22:55:00,821.582
2024-01-02 23:00:00,840.333
2024-01-02 23:05:00,754.132
2024-01-02 23:09:59,725.698
2024-01-02 23:10:00,50.03
2024-01-02 23:15:00,853.102
2024-01-02 23:20:00,810.141
2024-01-02 23:25:00,755.658
2024-01-02 23:30:00,784.855
2024-01-02 23:35:00,796.837
2024-01-02 23:40:00,701.333
2024-01-02 23:45:00,765.004
2024-01-02 23:50:00,850.638
2024-01-02 23:55:00,754.227
2024-01-03 00:00:00,0.0
2024-01-03 00:00:00,687.264
2024-01-03 00:01:00,716.865
2024-01-03 00:05:00,739.584
2024-01-03 00:10:00,788.499
2024-01-03 00:15:00,797.5
2024-01-03 00:20:01,758.519
2024-01-03 00:25:00,759.61
2024-01-03 00:30:00,818.21
2024-01-03 00:35:00,718.006
2024-01-03 00:40:00,697.769
2024-01-03 00:45:00,814.51
2024-01-03 00:50:00,815.144
2024-01-03 00:55:00,656.864
2024-01-03 01:00:00,666.329
2024-01-03 01:05:00,713.568
2024-01-03 01:10:00,800.983
2024-01-03 01:15:00,793.205
2024-01-03 01:20:00,730.111
2024-01-03 01:25:00,703.988
2024-01-03 01:30:00,736.317
2024-01-03 01:35:00,736.985
2024-01-03 01:40:00,714.47
2024-01-03 01:45:00,663.841
2024-01-03 01:50:00,718.41
2024-01-03 01:55:00,762.513
2024-01-03 02:00:00,756.638
2024-01-03 02:05:00,812.562
2024-01-03 02:10:00,774.867
2024-01-03 02:15:00,656.126
2024-01-03 02:20:00,696.87
2024-01-03 02:25:00,721.789
2024-01-03 02:30:00,764.651
2024-01-03 02:35:00,759.212
2024-01-03 02:40:00,680.891
2024-01-03 02:45:00,679.829
2024-01-03 02:50:00,664.02
2024-01-03 02:55:00,756.115
2024-01-03 03:00:00,791.092
2024-01-03 03:05:00,692.525
2024-01-03 03:10:00,668.379
2024-01-03 03:15:00,773.451
2024-01-03 03:20:00,705.291
2024-01-03 03:25:00,692.409
2024-01-03 03:30:00,757.785
2024-01-03 03:35:00,743.382
2024-01-03 03:40:00,664.133
2024-01-03 03:45:00,670.793
2024-01-03 03:50:00,667.038
2024-01-03 03:55:00,787.379
2024-01-03 04:00:00,679.177
2024-01-03 04:05:00,665.572
2024-01-03 04:10:00,749.021
2024-01-03 04:15:00,768.291
2024-01-03 04:20:00,666.02
2024-01-03 04:24:59,647.925
2024-01-03 04:30:00,691.903
2024-01-03 04:35:00,781.044
2024-01-03 04:40:00,712.09
2024-01-03 04:45:00,688.396
2024-01-03 04:50:00,677.925
2024-01-03 04:55:00,635.82
2024-01-03 05:00:00,672.609
2024-01-03 05:05:00,698.152
2024-01-03 05:10:00,756.261
2024-01-03 05:15:00,747.127
2024-01-03 05:20:00,768.236
2024-01-03 05:25:00,686.036
2024-01-03 05:30:00,635.126
2024-01-03 05:35:00,709.309
2024-01-03 05:40:00,730.475
2024-01-03 05:45:00,772.29
2024-01-03 05:50:00,763.491
2024-01-03 05:55:00,631.051
2024-01-03 06:00:00,679.649
2024-01-03 06:05:00,720.108
2024-01-03 06:10:00,787.046
2024-01-03 06:15:00,696.071
2024-01-03 06:20:00,700.686
