,Mean,Std,Min,Max
NetLoadDemand,3037.374027039545,3151.1822066618192,-4721.056666666666,10984.22642857143
temperature_2m_historic,27.78493309020996,1.937370777130127,22.302499771118164,32.40250015258789
temperature_2m_forecast,27.90300178527832,1.5601677894592285,24.077499389648438,31.727500915527344
shortwave_radiation_historic,400.136962890625,322.2900085449219,0.0,1026.0
shortwave_radiation_forecast,404.3979797363281,321.8603515625,0.0,987.0
cloud_cover_historic,53.33333206176758,33.593135833740234,0.0,100.0
cloud_cover_forecast,60.47389602661133,22.659217834472656,0.0,100.0
