,Mean,Std,Min,Max
NetLoadDemand,2115.727242101941,1539.1313822478603,-3445.25,5543.333333333333
temperature_2m_historic,28.275333404541016,1.9268344640731812,22.86750030517578,32.76749801635742
temperature_2m_forecast,28.17731475830078,1.565459132194519,24.3439998626709,31.994001388549805
shortwave_radiation_historic,401.46343994140625,323.0007019042969,0.0,1016.0
shortwave_radiation_forecast,404.7506103515625,322.2007751464844,0.0,987.0
cloud_cover_historic,52.434940338134766,34.32404708862305,0.0,100.0
cloud_cover_forecast,60.354618072509766,22.7427978515625,0.0,100.0
