,Mean,Std,Min,Max
NetLoadDemand,461.9767228915663,188.93856486922112,145.8,784.8000000000001
temperature_2m_historic,28.70078468322754,1.933442234992981,23.28999900817871,33.189998626708984
temperature_2m_forecast,28.592344284057617,1.5631628036499023,24.76650047302246,32.416500091552734
shortwave_radiation_historic,402.0011901855469,323.7589111328125,0.0,1022.0
shortwave_radiation_forecast,404.5666809082031,322.146484375,0.0,987.0
