,Mean,Std,Min,Max
NetLoadDemand,4219.634683054825,2976.708642143708,-4721.056666666666,11074.828571428572
temperature_2m_historic,26.904722213745117,2.0125298500061035,22.302499771118164,32.40250015258789
temperature_2m_forecast,27.17486572265625,1.6293134689331055,24.02750015258789,31.727500915527344
shortwave_radiation_historic,250.08558654785156,320.06683349609375,0.0,1026.0
shortwave_radiation_forecast,252.74874877929688,321.0526123046875,0.0,987.0
