,Mean,Std,Min,Max
NetLoadDemand,1003.2693577326113,171.07773225820733,571.5173333333333,2098.485833333333
temperature_2m_historic,25.569091796875,2.0131852626800537,20.956998825073242,31.05699920654297
temperature_2m_forecast,25.671987533569336,1.8066365718841553,21.837499618530273,30.98750114440918
shortwave_radiation_historic,250.28993225097656,320.3164978027344,0.0,1026.0
shortwave_radiation_forecast,249.57391357421875,317.877197265625,0.0,986.0
