,Mean,Std,Min,Max
NetLoadDemand,2539.8433253953212,1348.3171912163668,-3445.25,5543.333333333333
temperature_2m_historic,27.365995407104492,2.0282342433929443,22.817501068115234,32.76749801635742
temperature_2m_forecast,27.446975708007812,1.6341099739074707,24.29400062561035,31.994001388549805
shortwave_radiation_historic,250.91465759277344,320.9034118652344,0.0,1016.0
shortwave_radiation_forecast,252.96913146972656,321.373291015625,0.0,987.0
