,Mean,Std,Min,Max
NetLoadDemand,1798.855252431747,958.6569616231269,-711.4166666666666,3139.909090909091
temperature_2m_historic,27.91878890991211,1.6491780281066895,23.279998779296875,32.029998779296875
temperature_2m_forecast,28.18585205078125,1.5710793733596802,25.08249855041504,32.18250274658203
shortwave_radiation_historic,269.228271484375,335.6232604980469,0.0,1025.0
shortwave_radiation_forecast,268.3392333984375,332.50665283203125,0.0,987.0
