,Mean,Std,Min,Max
NetLoadDemand,526.493871483269,253.0806836127273,-818.7272727272727,3488.0
temperature_2m_historic,27.9205322265625,1.9386159181594849,22.432498931884766,32.532501220703125
temperature_2m_forecast,28.040813446044922,1.5654575824737549,24.207500457763672,31.857501983642578
shortwave_radiation_historic,399.79156494140625,321.9875793457031,0.0,1020.0
shortwave_radiation_forecast,404.7506103515625,322.2007751464844,0.0,987.0
