,Mean,Std,Min,Max
NetLoadDemand,14.446371981432222,5.461820287501965,-2.6,27.666666666666668
temperature_2m_historic,28.713787078857422,1.933447003364563,23.30299949645996,33.202999114990234
temperature_2m_forecast,28.6053409576416,1.5631670951843262,24.779499053955078,32.429500579833984
shortwave_radiation_historic,402.0011901855469,323.7589111328125,0.0,1022.0
shortwave_radiation_forecast,404.5666809082031,322.146484375,0.0,987.0
