,Mean,Std,Min,Max
NetLoadDemand,6181.196553926601,908.145182256143,3831.442,10771.324999999999
temperature_2m_historic,25.437314987182617,1.0513004064559937,22.552499771118164,27.952499389648438
temperature_2m_forecast,25.960765838623047,0.8181080222129822,24.02750015258789,27.877498626708984
shortwave_radiation_historic,0.0,0.0,0.0,0.0
shortwave_radiation_forecast,0.0,0.0,0.0,0.0
cloud_cover_historic,50.610774993896484,34.73347091674805,0.0,100.0
cloud_cover_forecast,52.52861785888672,25.58257484436035,0.0,100.0
