,Mean,Std,Min,Max
NetLoadDemand,14.42981859410431,1.7999518922042197,8.0,19.5
temperature_2m_historic,26.32877540588379,1.0368521213531494,23.35300064086914,28.753000259399414
temperature_2m_forecast,26.68338966369629,0.815873384475708,24.72949981689453,28.579498291015625
shortwave_radiation_historic,0.0,0.0,0.0,0.0
shortwave_radiation_forecast,0.0,0.0,0.0,0.0
cloud_cover_historic,50.211639404296875,35.898006439208984,0.0,100.0
cloud_cover_forecast,52.71201705932617,25.62421226501465,0.0,100.0
