,Mean,Std,Min,Max
NetLoadDemand,3246.7034642176213,317.29555999468647,2113.3333333333335,4194.0
temperature_2m_historic,25.850433349609375,1.0523909330368042,22.817501068115234,28.317501068115234
temperature_2m_forecast,26.2297420501709,0.8161322474479675,24.29400062561035,28.143999099731445
shortwave_radiation_historic,0.0,0.0,0.0,0.0
shortwave_radiation_forecast,0.0,0.0,0.0,0.0
cloud_cover_historic,49.469879150390625,35.671775817871094,0.0,100.0
cloud_cover_forecast,52.558902740478516,25.549537658691406,0.0,100.0
