,Mean,Std,Min,Max
NetLoadDemand,215.54198795180722,21.46952598791759,164.7,308.7
temperature_2m_historic,26.263425827026367,1.0481505393981934,23.239999771118164,28.739999771118164
temperature_2m_forecast,26.643444061279297,0.8100725412368774,24.716501235961914,28.566499710083008
shortwave_radiation_historic,0.0,0.0,0.0,0.0
shortwave_radiation_forecast,0.0,0.0,0.0,0.0
cloud_cover_historic,49.160640716552734,35.618247985839844,0.0,100.0
cloud_cover_forecast,52.29785919189453,25.433517456054688,0.0,100.0
