Time,Actual,ANN,LSTM,RLS
2024-01-03 00:00:00,567.6,595.7178955078125,595.7283325195312,621.2687007367429
2024-01-03 01:00:00,534.0,580.5446166992188,575.3632202148438,611.4716894408709
2024-01-03 02:00:00,507.0,569.376220703125,566.4483032226562,600.7946494095361
2024-01-03 03:00:00,519.0,564.325439453125,560.4708251953125,590.4940673831877
2024-01-03 04:00:00,508.5,563.9951782226562,566.32861328125,590.5282895120425
2024-01-03 05:00:00,526.0,584.138916015625,580.7249145507812,601.6399841095453
2024-01-03 06:00:00,630.0,625.5053100585938,618.6153564453125,619.8070730163759
2024-01-03 07:00:00,643.5,641.6005249023438,630.3849487304688,646.5746427800849
2024-01-03 08:00:00,570.0,576.230712890625,559.1788330078125,576.5370789791516
2024-01-03 09:00:00,536.0,488.0782470703125,470.53302001953125,488.19399581902974
2024-01-03 10:00:00,549.0,419.059814453125,404.1596374511719,437.1047071598239
2024-01-03 11:00:00,465.5,416.73052978515625,399.18243408203125,433.48396925093573
2024-01-03 12:00:00,389.5,428.2275390625,413.2248840332031,445.2420408838444
2024-01-03 13:00:00,378.6,468.0145568847656,443.9254150390625,482.83150734080573
2024-01-03 14:00:00,546.0,543.7245483398438,532.1040649414062,557.124559469188
2024-01-03 15:00:00,621.6,647.0931396484375,636.1380004882812,669.0155184848711
2024-01-03 16:00:00,756.0,748.2848510742188,737.9442138671875,771.5006384752947
2024-01-03 17:00:00,802.5,770.0535888671875,757.0848388671875,780.11237016105
2024-01-03 18:00:00,736.5,774.9491577148438,765.290771484375,781.5297230955495
2024-01-03 19:00:00,724.5,734.5923461914062,727.6530151367188,751.2452883093866
2024-01-03 20:00:00,678.0,684.1951904296875,677.64892578125,704.858391627949
2024-01-03 21:00:00,645.0,663.1802368164062,658.4007568359375,681.6824351656664
2024-01-03 22:00:00,625.5,638.8056640625,631.56201171875,660.3817924891594
2024-01-03 23:00:00,591.6,616.3544921875,609.21533203125,642.6971912866393
2024-01-04 00:00:00,577.5,586.32421875,600.2871704101562,599.1519358522062
2024-01-04 01:00:00,555.0,562.1085205078125,583.4077758789062,569.9325816629105
2024-01-04 02:00:00,530.0,567.5809326171875,574.1880493164062,590.0686813767798
2024-01-04 03:00:00,540.0,563.4623413085938,566.8401489257812,582.7070046420965
2024-01-04 04:00:00,536.0,559.6072387695312,571.828125,576.6358045334796
2024-01-04 05:00:00,570.0,583.8821411132812,586.6535034179688,594.7862640111373
2024-01-04 06:00:00,646.0,618.7703247070312,622.3861083984375,603.9382390716436
2024-01-04 07:00:00,627.0,610.27099609375,640.9365844726562,592.5170515631784
2024-01-04 08:00:00,558.0,553.0820922851562,576.623291015625,578.8841137949989
2024-01-04 09:00:00,459.75,466.07391357421875,486.9058837890625,488.79611176981234
2024-01-04 10:00:00,339.5,406.9787292480469,419.1288146972656,438.3684547252832
2024-01-04 11:00:00,426.0,392.9520568847656,416.959228515625,434.9852453173643
2024-01-04 12:00:00,495.5,407.8911437988281,434.430908203125,446.86353327846655
2024-01-04 13:00:00,493.6363636363636,444.4495849609375,468.4633483886719,489.45295887979063
2024-01-04 14:00:00,599.3333333333334,518.2658081054688,552.2357788085938,563.152826767048
2024-01-04 15:00:00,630.8571428571429,617.039306640625,655.2513427734375,665.4376123432206
2024-01-04 16:00:00,712.5,712.2110595703125,755.2724609375,730.7606898486492
2024-01-04 17:00:00,732.0,742.8008422851562,770.28564453125,721.7250459245951
2024-01-04 18:00:00,736.0,742.7637939453125,773.3790893554688,710.2241408130599
2024-01-04 19:00:00,709.5,708.1504516601562,734.763671875,691.5427616695443
2024-01-04 20:00:00,674.0,662.5347900390625,683.682373046875,657.8172266423877
2024-01-04 21:00:00,649.5,641.1679077148438,663.4859619140625,634.0725707374712
2024-01-04 22:00:00,604.5,622.4625244140625,637.3556518554688,624.2999657488529
2024-01-04 23:00:00,594.0,602.0916137695312,616.2208862304688,609.1869689157292
2024-01-05 00:00:00,573.6,584.918212890625,600.9842529296875,595.6658411222761
2024-01-05 01:00:00,552.0,560.048095703125,584.7276000976562,564.874546935006
2024-01-05 02:00:00,553.5,566.5694580078125,575.3115844726562,586.5672485883872
2024-01-05 03:00:00,532.0,563.6559448242188,567.7897338867188,581.7696055444248
2024-01-05 04:00:00,537.0,559.1720581054688,572.8695678710938,574.453691344042
2024-01-05 05:00:00,549.0,582.8082885742188,587.4268798828125,591.6883985234263
2024-01-05 06:00:00,619.5,615.9539184570312,622.309326171875,599.3248828212016
2024-01-05 07:00:00,624.0,601.0029907226562,641.359130859375,578.6472851682908
2024-01-05 08:00:00,556.0,545.2044067382812,577.3728637695312,576.0518168686206
2024-01-05 09:00:00,473.45454545454544,458.7264709472656,487.7803039550781,485.6094566827963
2024-01-05 10:00:00,318.6666666666667,400.6591491699219,419.7206115722656,433.1635831490918
2024-01-05 11:00:00,325.2,385.2083435058594,417.8133544921875,432.0213767826255
2024-01-05 12:00:00,350.6666666666667,399.654296875,435.7619934082031,444.43983982444377
2024-01-05 13:00:00,445.09090909090907,435.6001892089844,470.1792907714844,487.5025545314659
2024-01-05 14:00:00,495.5,508.9946594238281,553.222412109375,561.4320596218238
2024-01-05 15:00:00,718.0,607.4517211914062,656.6117553710938,661.2029055140786
2024-01-05 16:00:00,782.4,701.69775390625,756.8280029296875,718.8449150719194
2024-01-05 17:00:00,786.0,735.4973754882812,771.4590454101562,707.9994296202727
2024-01-05 18:00:00,724.0,735.1962890625,774.2025756835938,695.022671840654
2024-01-05 19:00:00,702.0,703.2088012695312,735.7911987304688,680.9858833836252
