Time,Actual,ANN,LSTM,RLS
2024-01-03 00:00:00,300.0,385.35406494140625,372.37750244140625,347.0170801597201
2024-01-03 01:00:00,294.0,378.7161865234375,367.00439453125,344.78178524529017
2024-01-03 02:00:00,294.0,384.81317138671875,376.7186279296875,355.69110993735023
2024-01-03 03:00:00,300.0,390.7705383300781,387.4390563964844,368.22420615625515
2024-01-03 04:00:00,318.0,407.5565185546875,396.0030517578125,377.5341115610689
2024-01-03 05:00:00,369.0,424.901123046875,410.03607177734375,403.50812770136605
2024-01-03 06:00:00,540.0,569.5880737304688,563.418212890625,560.261356890012
2024-01-03 07:00:00,835.2,829.11474609375,861.8941650390625,850.4729164790658
2024-01-03 08:00:00,1094.4,1050.6265869140625,1124.512451171875,1109.6344691287559
2024-01-03 09:00:00,1324.8,1234.793701171875,1325.811767578125,1310.9899085950135
2024-01-03 10:00:00,1382.4,1296.6259765625,1390.88525390625,1380.408198321524
2024-01-03 11:00:00,1412.0,1303.904296875,1386.8533935546875,1384.9116805383571
2024-01-03 12:00:00,1416.0,1311.020751953125,1396.119873046875,1390.3137178627312
2024-01-03 13:00:00,1446.0,1321.396728515625,1389.6114501953125,1389.325272860677
2024-01-03 14:00:00,1420.8,1308.5400390625,1383.47607421875,1384.5269004285924
2024-01-03 15:00:00,1380.0,1276.0694580078125,1352.6072998046875,1355.016058816439
2024-01-03 16:00:00,1308.0,1197.45947265625,1274.5582275390625,1273.0013206831143
2024-01-03 17:00:00,964.0,943.3096313476562,979.92431640625,973.405782430211
2024-01-03 18:00:00,612.0,662.8276977539062,676.820556640625,661.5266674703018
2024-01-03 19:00:00,428.0,527.2027587890625,514.1587524414062,495.1433024204032
2024-01-03 20:00:00,384.0,450.3143310546875,438.1560363769531,427.93898424107954
2024-01-03 21:00:00,336.0,436.7934875488281,424.8529052734375,408.93929213589684
2024-01-03 22:00:00,304.0,404.8682861328125,398.18304443359375,378.4915694038646
2024-01-03 23:00:00,300.0,386.99749755859375,374.3087158203125,358.57168452718633
2024-01-04 00:00:00,294.0,384.5003662109375,373.0855712890625,346.9393923295659
2024-01-04 01:00:00,284.0,378.1609802246094,367.7183532714844,344.5259706956127
2024-01-04 02:00:00,288.0,384.2560119628906,377.720703125,354.9838943514186
2024-01-04 03:00:00,312.0,390.97283935546875,388.2385559082031,367.4727131638322
2024-01-04 04:00:00,336.0,407.08172607421875,396.7942199707031,376.9601023701018
2024-01-04 05:00:00,390.0,424.48028564453125,410.9085998535156,403.8130854878449
2024-01-04 06:00:00,554.4,570.2139892578125,564.9614868164062,561.5499576648926
2024-01-04 07:00:00,861.0,831.3613891601562,864.5151977539062,852.8504277182553
2024-01-04 08:00:00,1084.0,1054.046875,1127.2164306640625,1112.0489052836767
2024-01-04 09:00:00,1339.2,1239.0372314453125,1328.462158203125,1313.71915084104
2024-01-04 10:00:00,1410.0,1300.54833984375,1392.99658203125,1382.430486636243
2024-01-04 11:00:00,1431.0,1308.407958984375,1389.4969482421875,1387.8533398391453
2024-01-04 12:00:00,1422.0,1314.051513671875,1398.3106689453125,1392.8175451392324
2024-01-04 13:00:00,1401.0,1325.2913818359375,1392.2529296875,1392.728583004899
2024-01-04 14:00:00,1395.0,1313.0855712890625,1386.2117919921875,1387.6722002606664
2024-01-04 15:00:00,1368.0,1280.4462890625,1355.8826904296875,1358.6042156267717
2024-01-04 16:00:00,1311.0,1201.5999755859375,1277.443603515625,1276.3277644360778
2024-01-04 17:00:00,970.2857142857143,945.4461669921875,982.444580078125,975.7958677233756
2024-01-04 18:00:00,570.0,663.8001708984375,678.4464721679688,662.5213958417214
2024-01-04 19:00:00,452.0,527.67138671875,515.6817016601562,495.9631037926918
2024-01-04 20:00:00,376.0,449.9745788574219,439.0686950683594,428.6094805294562
2024-01-04 21:00:00,336.0,437.45025634765625,425.7139892578125,408.6169687996123
2024-01-04 22:00:00,308.0,404.81787109375,398.8559875488281,377.4419863914583
2024-01-04 23:00:00,294.0,387.7450256347656,375.4029541015625,358.1708582486867
2024-01-05 00:00:00,288.0,387.2892761230469,374.5525207519531,346.8436074824674
2024-01-05 01:00:00,282.0,380.4323425292969,369.321044921875,344.62209172852397
2024-01-05 02:00:00,296.0,386.50225830078125,378.76953125,355.11564238233166
2024-01-05 03:00:00,309.0,391.65087890625,388.60260009765625,367.27254363979534
2024-01-05 04:00:00,312.0,409.1959228515625,398.2473449707031,377.81518734335054
2024-01-05 05:00:00,376.0,425.6580810546875,413.2330627441406,405.85877997018764
2024-01-05 06:00:00,510.0,567.9113159179688,571.71875,568.5050741859851
2024-01-05 07:00:00,840.0,824.0910034179688,877.1947021484375,866.3632094896057
2024-01-05 08:00:00,1113.0,1042.0682373046875,1141.6531982421875,1126.6319756869896
2024-01-05 09:00:00,1334.4,1224.2838134765625,1343.2359619140625,1330.307230689021
2024-01-05 10:00:00,1395.0,1285.777587890625,1407.4227294921875,1398.6664133160698
2024-01-05 11:00:00,1407.0,1292.7354736328125,1405.3292236328125,1405.8791959794205
2024-01-05 12:00:00,1443.0,1300.998046875,1413.587646484375,1410.2138391909698
2024-01-05 13:00:00,1413.0,1311.4144287109375,1408.2222900390625,1410.5745174428234
2024-01-05 14:00:00,1425.0,1297.1094970703125,1402.569580078125,1406.3222405593983
2024-01-05 15:00:00,1400.0,1264.7479248046875,1372.646728515625,1377.1804733026952
2024-01-05 16:00:00,1389.0,1186.9031982421875,1294.1343994140625,1295.1750417427293
2024-01-05 17:00:00,1183.2,938.1011962890625,994.8018798828125,989.5805004788702
