Time,Actual,ANN,LSTM,RLS
2024-01-02 00:00:00,187.2,224.0986785888672,232.00697326660156,207.10054391532083
2024-01-02 01:00:00,184.5,223.44773864746094,231.15972900390625,222.2837770420602
2024-01-02 02:00:00,183.6,222.23326110839844,232.2637939453125,196.82279339516572
2024-01-02 03:00:00,183.6,224.6928253173828,228.9265899658203,220.62239113615271
2024-01-02 04:00:00,196.2,231.60426330566406,235.05319213867188,223.3751141589392
2024-01-02 05:00:00,227.7,260.9013977050781,275.6226501464844,260.83187699420273
2024-01-02 06:00:00,278.1,304.79010009765625,332.34796142578125,318.41351617020433
2024-01-02 07:00:00,398.70000000000005,388.80889892578125,435.701171875,417.43509645177505
2024-01-02 08:00:00,555.3,484.3938903808594,559.4338989257812,534.1639009693193
2024-01-02 09:00:00,647.0999999999999,527.5352172851562,646.639892578125,619.7934503375557
2024-01-02 10:00:00,704.7,568.1951293945312,699.291015625,670.3067140250538
2024-01-02 11:00:00,711.0,574.4419555664062,714.50634765625,682.2310401082996
2024-01-02 12:00:00,708.3,588.0789794921875,706.5501098632812,679.9175927339089
2024-01-02 13:00:00,705.6,579.6605224609375,709.4141845703125,679.0753802859122
2024-01-02 14:00:00,715.5,582.3469848632812,705.364501953125,681.0664807154852
2024-01-02 15:00:00,692.1,573.9605712890625,691.4832763671875,667.830281285029
2024-01-02 16:00:00,621.6,532.2440795898438,630.7611694335938,613.3129570884006
2024-01-02 17:00:00,495.0,432.7406921386719,490.9694519042969,480.650857536338
2024-01-02 18:00:00,345.6,347.19549560546875,373.5757141113281,366.4475143964156
2024-01-02 19:00:00,289.79999999999995,300.1919250488281,310.5948486328125,303.69035754523196
2024-01-02 20:00:00,246.60000000000002,259.6857604980469,272.3484802246094,250.81238870964444
2024-01-02 21:00:00,226.8,237.42092895507812,253.83038330078125,229.47136711687372
2024-01-02 22:00:00,207.0,231.6146240234375,239.7198944091797,225.09841740334554
2024-01-02 23:00:00,194.4,231.67491149902344,233.9597625732422,221.00292116490928
2024-01-03 00:00:00,195.3,226.82667541503906,232.63465881347656,215.7822779528949
2024-01-03 01:00:00,189.0,222.10311889648438,232.5260467529297,219.72454529465836
2024-01-03 02:00:00,193.5,227.15773010253906,233.40538024902344,210.67102302563615
2024-01-03 03:00:00,184.79999999999998,221.5355682373047,230.0088653564453,217.11106230568782
2024-01-03 04:00:00,200.7,233.71018981933594,235.02581787109375,226.021569798233
2024-01-03 05:00:00,235.8,261.1914367675781,271.2160339355469,257.9153283337793
2024-01-03 06:00:00,274.5,313.16668701171875,323.8315124511719,312.77944352905985
2024-01-03 07:00:00,371.7,394.8349304199219,420.0832824707031,405.835138966944
2024-01-03 08:00:00,502.2,495.42340087890625,537.4254760742188,518.1028185818673
2024-01-03 09:00:00,624.6,545.6104736328125,622.0301513671875,603.0884681883418
2024-01-03 10:00:00,659.7,583.7782592773438,674.2071533203125,653.1983348881183
2024-01-03 11:00:00,666.9,592.7522583007812,688.8380737304688,665.3218043185733
2024-01-03 12:00:00,681.6,598.8868408203125,681.212646484375,661.267404378365
2024-01-03 13:00:00,652.8000000000001,597.6625366210938,683.3946533203125,661.0583776438788
2024-01-03 14:00:00,675.6,599.0228881835938,678.8642578125,661.603336874382
2024-01-03 15:00:00,655.1999999999999,592.4524536132812,663.1957397460938,646.3531556056707
2024-01-03 16:00:00,657.9,549.275390625,600.4243774414062,586.5759272586293
2024-01-03 17:00:00,495.9,448.34808349609375,474.2673034667969,465.6226515642221
2024-01-03 18:00:00,354.6,357.32000732421875,366.10089111328125,360.1624315014141
2024-01-03 19:00:00,289.2,302.2734069824219,307.9578552246094,300.7802972696348
2024-01-03 20:00:00,249.3,268.3439025878906,271.0523986816406,259.7795709287042
2024-01-03 21:00:00,221.4,242.75120544433594,252.82737731933594,238.2897957652001
2024-01-03 22:00:00,211.20000000000002,233.45477294921875,239.04791259765625,225.39502453486276
2024-01-03 23:00:00,206.10000000000002,232.48501586914062,233.3072052001953,220.66327351390873
2024-01-04 00:00:00,195.3,230.13845825195312,232.1944580078125,230.64230442350038
2024-01-04 01:00:00,198.9,224.0798797607422,231.66729736328125,222.12193918346003
2024-01-04 02:00:00,187.2,230.52285766601562,232.7586212158203,224.13736383932155
2024-01-04 03:00:00,195.3,225.4886016845703,229.3347625732422,220.55510923703199
2024-01-04 04:00:00,219.6,237.2452392578125,234.94989013671875,230.97797401761684
2024-01-04 05:00:00,238.5,267.2198486328125,273.6407775878906,261.3600843143263
2024-01-04 06:00:00,282.6,317.84393310546875,328.4394836425781,316.7736470777349
2024-01-04 07:00:00,397.8,406.543701171875,428.5749206542969,414.26984641948377
2024-01-04 08:00:00,535.1999999999999,509.4013366699219,549.24365234375,529.7484202086076
2024-01-04 09:00:00,657.9,563.080078125,635.2705688476562,617.2096954167879
2024-01-04 10:00:00,693.0,603.0520629882812,687.78515625,667.7583591310024
2024-01-04 11:00:00,673.1999999999999,612.4874267578125,702.82275390625,680.2377649765646
2024-01-04 12:00:00,676.8000000000001,619.2933349609375,694.7987670898438,676.1324616042028
2024-01-04 13:00:00,672.3,615.0193481445312,697.3344116210938,675.2600391278863
2024-01-04 14:00:00,695.6999999999999,617.6603393554688,693.186279296875,676.6143011715413
2024-01-04 15:00:00,686.7,611.8058471679688,678.5294799804688,662.148163997652
2024-01-04 16:00:00,619.2,568.7716064453125,616.89892578125,603.8988329982461
2024-01-04 17:00:00,478.8,457.4590759277344,483.1693420410156,474.7981324098759
2024-01-04 18:00:00,371.7,363.7242126464844,370.0588073730469,364.2107967180263
