Time,NetLoadDemand,data_manipulated
2024-01-02 00:00:00,852.0,0
2024-01-02 00:15:00,858.0,0
2024-01-02 00:30:00,846.0,0
2024-01-02 00:45:00,819.0,0
2024-01-02 01:00:00,817.0,0
2024-01-02 01:15:00,815.0,0
2024-01-02 01:30:00,813.0,0
2024-01-02 01:45:00,828.0,0
2024-01-02 02:00:00,840.0,0
2024-01-02 02:15:00,828.0,0
2024-01-02 02:30:00,810.0,0
2024-01-02 02:45:00,825.0,0
2024-01-02 03:00:00,840.0,0
2024-01-02 03:15:00,798.0,0
2024-01-02 03:30:00,828.0,0
2024-01-02 03:45:00,792.0,0
2024-01-02 04:00:00,822.0,0
2024-01-02 04:15:00,847.5,0
2024-01-02 04:30:00,873.0,0
2024-01-02 04:45:00,862.0,0
2024-01-02 05:00:00,804.0,0
2024-01-02 05:15:00,972.0,0
2024-01-02 05:30:00,1092.0,0
2024-01-02 05:45:00,1248.0,0
2024-01-02 06:00:00,1320.0,0
2024-01-02 06:15:00,1338.0,0
2024-01-02 06:30:00,1533.0,0
2024-01-02 06:45:00,1478.0,0
2024-01-02 07:00:00,1530.0,0
2024-01-02 07:15:00,1698.0,0
2024-01-02 07:30:00,1818.0,0
2024-01-02 07:45:00,1860.0,0
2024-01-02 08:00:00,1848.0,0
2024-01-02 08:15:00,1905.0,0
2024-01-02 08:30:00,2049.0,0
2024-01-02 08:45:00,1908.0,0
2024-01-02 09:00:00,2082.0,0
2024-01-02 09:15:00,2104.0,0
2024-01-02 09:30:00,2196.0,0
2024-01-02 09:45:00,2088.0,0
2024-01-02 10:00:00,2142.0,0
2024-01-02 10:15:00,2112.0,0
2024-01-02 10:30:00,2086.0,0
2024-01-02 10:45:00,2154.0,0
2024-01-02 11:00:00,2036.0,0
2024-01-02 11:15:00,2037.0,0
2024-01-02 11:30:00,2034.0,0
2024-01-02 11:45:00,2048.0,0
2024-01-02 12:00:00,2066.0,0
2024-01-02 12:15:00,2079.0,0
2024-01-02 12:30:00,2182.0,0
2024-01-02 12:45:00,2192.0,0
