Time,NetLoadDemand,data_manipulated
2024-03-17 00:00:00,2348.0,0
2024-03-17 00:15:00,2386.75,0
2024-03-17 00:30:00,2373.0,0
2024-03-17 00:45:00,2361.3333333333335,0
2024-03-17 01:00:00,2268.3333333333335,0
2024-03-17 01:15:00,2297.3333333333335,0
2024-03-17 01:30:00,2235.6666666666665,0
2024-03-17 01:45:00,2219.6666666666665,0
2024-03-17 02:00:00,2188.6666666666665,0
2024-03-17 02:15:00,2202.3333333333335,0
2024-03-17 02:30:00,2239.0,0
2024-03-17 02:45:00,2165.3333333333335,0
2024-03-17 03:00:00,2153.6666666666665,0
2024-03-17 03:15:00,2188.0,0
2024-03-17 03:30:00,2137.0,0
2024-03-17 03:45:00,2116.0,0
2024-03-17 04:00:00,2092.6666666666665,0
2024-03-17 04:15:00,2063.3333333333335,0
2024-03-17 04:30:00,2119.3333333333335,0
2024-03-17 04:45:00,2104.6666666666665,0
2024-03-17 05:00:00,2133.0,0
2024-03-17 05:15:00,2152.3333333333335,0
2024-03-17 05:30:00,2210.6666666666665,0
2024-03-17 05:45:00,2192.0,0
2024-03-17 06:00:00,2251.3333333333335,0
2024-03-17 06:15:00,2290.0,0
2024-03-17 06:30:00,2150.3333333333335,0
2024-03-17 06:45:00,2168.0,0
2024-03-17 07:00:00,2084.6666666666665,0
2024-03-17 07:15:00,1684.6666666666667,0
2024-03-17 07:30:00,1845.0,0
2024-03-17 07:45:00,1381.6666666666667,0
2024-03-17 08:00:00,1516.6666666666667,0
2024-03-17 08:15:00,1275.6666666666667,0
2024-03-17 08:30:00,972.6666666666666,0
2024-03-17 08:45:00,1240.0,0
2024-03-17 09:00:00,761.3333333333334,0
2024-03-17 09:15:00,631.6666666666666,0
2024-03-17 09:30:00,854.0,0
2024-03-17 09:45:00,321.3333333333333,0
2024-03-17 10:00:00,20.0,0
2024-03-17 10:15:00,-424.0,0
2024-03-17 10:30:00,-326.3333333333333,0
2024-03-17 10:45:00,-117.33333333333333,0
2024-03-17 11:00:00,-267.0,0
2024-03-17 11:15:00,19.333333333333332,0
2024-03-17 11:30:00,-535.3333333333334,0
2024-03-17 11:45:00,161.33333333333334,0
2024-03-17 12:00:00,50.333333333333336,0
2024-03-17 12:15:00,69.0,0
2024-03-17 12:30:00,1021.6666666666666,0
2024-03-17 12:45:00,646.0,0
2024-03-17 13:00:00,521.0,0
2024-03-17 13:15:00,5.666666666666667,0
2024-03-17 13:30:00,-178.0,0
2024-03-17 13:45:00,543.6666666666666,0
2024-03-17 14:00:00,436.0,0
2024-03-17 14:15:00,-254.33333333333334,0
2024-03-17 14:30:00,413.6666666666667,0
2024-03-17 14:45:00,796.6666666666666,0
2024-03-17 15:00:00,1029.0,0
2024-03-17 15:15:00,1241.3333333333333,0
2024-03-17 15:30:00,627.3333333333334,0
2024-03-17 15:45:00,1198.3333333333333,0
2024-03-17 16:00:00,1166.3333333333333,0
2024-03-17 16:15:00,1426.3333333333333,0
2024-03-17 16:30:00,1826.0,0
2024-03-17 16:45:00,1986.0,0
2024-03-17 17:00:00,2168.6666666666665,0
2024-03-17 17:15:00,2197.6666666666665,0
2024-03-17 17:30:00,2251.0,0
2024-03-17 17:45:00,2503.0,0
2024-03-17 18:00:00,2650.6666666666665,0
2024-03-17 18:15:00,2638.3333333333335,0
2024-03-17 18:30:00,2782.6666666666665,0
2024-03-17 18:45:00,2674.6666666666665,0
2024-03-17 19:00:00,2668.0,0
2024-03-17 19:15:00,2718.6666666666665,0
2024-03-17 19:30:00,2499.3333333333335,0
2024-03-17 19:45:00,2502.3333333333335,0
2024-03-17 20:00:00,2581.3333333333335,0
2024-03-17 20:15:00,2498.3333333333335,0
2024-03-17 20:30:00,2558.0,0
2024-03-17 20:45:00,2586.3333333333335,0
2024-03-17 21:00:00,2448.0,0
2024-03-17 21:15:00,2411.3333333333335,0
2024-03-17 21:30:00,2555.6666666666665,0
2024-03-17 21:45:00,2559.3333333333335,0
2024-03-17 22:00:00,2536.6666666666665,0
2024-03-17 22:15:00,2427.6666666666665,0
2024-03-17 22:30:00,2446.3333333333335,0
2024-03-17 22:45:00,2443.0,0
2024-03-17 23:00:00,2380.0,0
2024-03-17 23:15:00,2333.0,0
2024-03-17 23:30:00,2171.0,0
2024-03-17 23:45:00,2265.0,0
2024-03-18 00:00:00,2308.6666666666665,0
2024-03-18 00:15:00,2270.75,0
2024-03-18 00:30:00,2262.0,0
2024-03-18 00:45:00,2229.0,0
2024-03-18 01:00:00,2257.3333333333335,0
2024-03-18 01:15:00,2198.6666666666665,0
2024-03-18 01:30:00,2150.0,0
2024-03-18 01:45:00,2189.6666666666665,0
2024-03-18 02:00:00,2228.3333333333335,0
2024-03-18 02:15:00,2161.6666666666665,0
2024-03-18 02:30:00,2132.6666666666665,0
2024-03-18 02:45:00,2156.6666666666665,0
2024-03-18 03:00:00,2108.0,0
2024-03-18 03:15:00,2104.6666666666665,0
2024-03-18 03:30:00,2125.3333333333335,0
2024-03-18 03:45:00,2168.0,0
2024-03-18 04:00:00,2198.0,0
2024-03-18 04:15:00,2134.6666666666665,0
2024-03-18 04:30:00,2183.0,0
2024-03-18 04:45:00,2153.6666666666665,0
2024-03-18 05:00:00,2203.6666666666665,0
2024-03-18 05:15:00,2330.6666666666665,0
2024-03-18 05:30:00,2363.3333333333335,0
2024-03-18 05:45:00,2457.0,0
2024-03-18 06:00:00,2470.3333333333335,0
2024-03-18 06:15:00,2472.6666666666665,0
2024-03-18 06:30:00,2456.6666666666665,0
2024-03-18 06:45:00,2317.6666666666665,0
2024-03-18 07:00:00,2272.3333333333335,0
2024-03-18 07:15:00,2232.0,0
2024-03-18 07:30:00,2148.0,0
2024-03-18 07:45:00,2039.6666666666667,0
2024-03-18 08:00:00,1648.0,0
2024-03-18 08:15:00,865.6666666666666,0
2024-03-18 08:30:00,362.6666666666667,0
2024-03-18 08:45:00,534.0,0
2024-03-18 09:00:00,382.3333333333333,0
2024-03-18 09:15:00,452.6666666666667,0
2024-03-18 09:30:00,-150.66666666666666,0
2024-03-18 09:45:00,-303.0,0
2024-03-18 10:00:00,-18.666666666666668,0
2024-03-18 10:15:00,-500.3333333333333,0
2024-03-18 10:30:00,-418.6666666666667,0
2024-03-18 10:45:00,-429.3333333333333,0
2024-03-18 11:00:00,-116.33333333333333,0
2024-03-18 11:15:00,-452.3333333333333,0
2024-03-18 11:30:00,-248.33333333333334,0
2024-03-18 11:45:00,-428.6666666666667,0
2024-03-18 12:00:00,-201.0,0
2024-03-18 12:15:00,-146.0,0
2024-03-18 12:30:00,-250.5,0
2024-03-18 12:45:00,-268.0,0
2024-03-18 13:00:00,-402.3333333333333,0
2024-03-18 13:15:00,274.6666666666667,0
2024-03-18 13:30:00,-72.33333333333333,0
2024-03-18 13:45:00,-524.3333333333334,0
2024-03-18 14:00:00,-334.6666666666667,0
2024-03-18 14:15:00,134.66666666666666,0
2024-03-18 14:30:00,61.666666666666664,0
2024-03-18 14:45:00,115.0,0
2024-03-18 15:00:00,574.0,0
2024-03-18 15:15:00,946.0,0
2024-03-18 15:30:00,1225.6666666666667,0
2024-03-18 15:45:00,1105.6666666666667,0
2024-03-18 16:00:00,1257.0,0
2024-03-18 16:15:00,1337.6666666666667,0
2024-03-18 16:30:00,1690.3333333333333,0
2024-03-18 16:45:00,1983.6666666666667,0
2024-03-18 17:00:00,1929.3333333333333,0
2024-03-18 17:15:00,2022.0,0
2024-03-18 17:30:00,2112.0,0
2024-03-18 17:45:00,2233.6666666666665,0
2024-03-18 18:00:00,2405.3333333333335,0
2024-03-18 18:15:00,2531.0,0
2024-03-18 18:30:00,2572.6666666666665,0
2024-03-18 18:45:00,2705.6666666666665,0
2024-03-18 19:00:00,2729.6666666666665,0
2024-03-18 19:15:00,2795.6666666666665,0
2024-03-18 19:30:00,2741.3333333333335,0
2024-03-18 19:45:00,2700.0,0
2024-03-18 20:00:00,2663.6666666666665,0
2024-03-18 20:15:00,2665.3333333333335,0
2024-03-18 20:30:00,2724.6666666666665,0
2024-03-18 20:45:00,2704.0,0
2024-03-18 21:00:00,2789.0,0
2024-03-18 21:15:00,2713.3333333333335,0
2024-03-18 21:30:00,2607.0,0
2024-03-18 21:45:00,2535.3333333333335,0
2024-03-18 22:00:00,2503.0,0
2024-03-18 22:15:00,2481.3333333333335,0
2024-03-18 22:30:00,2405.6666666666665,0
2024-03-18 22:45:00,2429.3333333333335,0
2024-03-18 23:00:00,2386.6666666666665,0
2024-03-18 23:15:00,2399.0,0
2024-03-18 23:30:00,2359.3333333333335,0
2024-03-18 23:45:00,2302.6666666666665,0
2024-03-19 00:00:00,2290.3333333333335,0
2024-03-19 00:15:00,2228.3333333333335,0
2024-03-19 00:30:00,2036.0,0
2024-03-19 00:45:00,2074.0,0
2024-03-19 01:00:00,2094.6666666666665,0
2024-03-19 01:15:00,2164.3333333333335,0
2024-03-19 01:30:00,2143.3333333333335,0
2024-03-19 01:45:00,2142.6666666666665,0
2024-03-19 02:00:00,2176.0,0
2024-03-19 02:15:00,2210.0,0
2024-03-19 02:30:00,2067.3333333333335,0
2024-03-19 02:45:00,2164.0,0
