Time,NetLoadDemand,data_manipulated
2024-01-02 00:00:00,1777.0,0
2024-01-02 00:15:00,1778.0,0
2024-01-02 00:30:00,1723.5,0
2024-01-02 00:45:00,1684.0,0
2024-01-02 01:00:00,1717.0,0
2024-01-02 01:15:00,1695.0,0
2024-01-02 01:30:00,1675.0,0
2024-01-02 01:45:00,1637.0,0
2024-01-02 02:00:00,1614.5,0
2024-01-02 02:15:00,1609.0,0
2024-01-02 02:30:00,1557.0,0
2024-01-02 02:45:00,1592.0,0
2024-01-02 03:00:00,1577.0,0
2024-01-02 03:15:00,1585.0,0
2024-01-02 03:30:00,1547.0,0
2024-01-02 03:45:00,1549.0,0
2024-01-02 04:00:00,1592.0,0
2024-01-02 04:15:00,1560.0,0
2024-01-02 04:30:00,1572.0,0
2024-01-02 04:45:00,1551.0,0
2024-01-02 05:00:00,1588.0,0
2024-01-02 05:15:00,1571.0,0
2024-01-02 05:30:00,1586.0,0
2024-01-02 05:45:00,1661.0,0
2024-01-02 06:00:00,1712.5,0
2024-01-02 06:15:00,1817.5,0
2024-01-02 06:30:00,1814.0,0
2024-01-02 06:45:00,1836.0,0
2024-01-02 07:00:00,1790.6666666666667,0
2024-01-02 07:15:00,1813.0,0
2024-01-02 07:30:00,1618.6666666666667,0
2024-01-02 07:45:00,1298.6666666666667,0
2024-01-02 08:00:00,1643.0,0
2024-01-02 08:15:00,1145.6666666666667,0
2024-01-02 08:30:00,1350.3333333333333,0
2024-01-02 08:45:00,1204.0,0
2024-01-02 09:00:00,1487.3333333333333,0
2024-01-02 09:15:00,1519.3333333333333,0
2024-01-02 09:30:00,1031.5,0
2024-01-02 09:45:00,1058.3333333333333,0
2024-01-02 10:00:00,1073.3333333333333,0
2024-01-02 10:15:00,1127.3333333333333,0
2024-01-02 10:30:00,1013.6666666666666,0
2024-01-02 10:45:00,842.3333333333334,0
2024-01-02 11:00:00,987.6666666666666,0
2024-01-02 11:15:00,455.0,0
2024-01-02 11:30:00,907.3333333333334,0
2024-01-02 11:45:00,1015.6666666666666,0
2024-01-02 12:00:00,761.3333333333334,0
2024-01-02 12:15:00,489.3333333333333,0
2024-01-02 12:30:00,1102.3333333333333,0
2024-01-02 12:45:00,1315.0,0
2024-01-02 13:00:00,1582.6666666666667,0
2024-01-02 13:15:00,1553.3333333333333,0
2024-01-02 13:30:00,1615.5,0
2024-01-02 13:45:00,1155.0,0
2024-01-02 14:00:00,1354.6666666666667,0
2024-01-02 14:15:00,1051.0,0
2024-01-02 14:30:00,852.25,0
