Time,NetLoadDemand,data_manipulated
2024-01-02 00:00:00,1908.3333333333333,0
2024-01-02 00:15:00,1902.75,0
2024-01-02 00:30:00,1855.3333333333333,0
2024-01-02 00:45:00,1838.0,0
2024-01-02 01:00:00,1861.0,0
2024-01-02 01:15:00,1825.3333333333333,0
2024-01-02 01:30:00,1819.6666666666667,0
2024-01-02 01:45:00,1859.0,0
2024-01-02 02:00:00,1817.3333333333333,0
2024-01-02 02:15:00,1747.0,0
2024-01-02 02:30:00,1657.0,0
2024-01-02 02:45:00,1675.6666666666667,0
2024-01-02 03:00:00,1660.3333333333333,0
2024-01-02 03:15:00,1655.3333333333333,0
2024-01-02 03:30:00,1656.0,0
2024-01-02 03:45:00,1643.3333333333333,0
2024-01-02 04:00:00,1634.0,0
2024-01-02 04:15:00,1663.6666666666667,0
2024-01-02 04:30:00,1666.5,0
2024-01-02 04:45:00,1616.0,0
2024-01-02 05:00:00,1654.0,0
2024-01-02 05:15:00,1646.0,0
2024-01-02 05:30:00,1643.0,0
2024-01-02 05:45:00,1679.0,0
2024-01-02 06:00:00,1645.6666666666667,0
2024-01-02 06:15:00,1684.6666666666667,0
2024-01-02 06:30:00,1717.3333333333333,0
2024-01-02 06:45:00,1696.6666666666667,0
2024-01-02 07:00:00,1768.0,0
2024-01-02 07:15:00,1791.3333333333333,0
2024-01-02 07:30:00,1798.5,0
2024-01-02 07:45:00,1848.3333333333333,0
2024-01-02 08:00:00,1906.6666666666667,0
2024-01-02 08:15:00,1951.6666666666667,0
2024-01-02 08:30:00,1969.3333333333333,0
2024-01-02 08:45:00,2020.0,0
2024-01-02 09:00:00,2081.6666666666665,0
2024-01-02 09:15:00,2061.6666666666665,0
2024-01-02 09:30:00,2074.6666666666665,0
2024-01-02 09:45:00,2105.3333333333335,0
2024-01-02 10:00:00,2215.5,0
2024-01-02 10:15:00,2160.3333333333335,0
2024-01-02 10:30:00,2168.6666666666665,0
2024-01-02 10:45:00,2182.6666666666665,0
2024-01-02 11:00:00,2165.6666666666665,0
2024-01-02 11:15:00,2171.3333333333335,0
2024-01-02 11:30:00,2165.0,0
2024-01-02 11:45:00,2182.0,0
2024-01-02 12:00:00,2149.0,0
2024-01-02 12:15:00,2148.3333333333335,0
2024-01-02 12:30:00,2193.3333333333335,0
2024-01-02 12:45:00,2396.0,0
2024-01-02 13:00:00,2489.0,0
2024-01-02 13:15:00,2515.3333333333335,0
2024-01-02 13:30:00,2261.3333333333335,0
2024-01-02 13:45:00,2158.3333333333335,0
2024-01-02 14:00:00,2140.3333333333335,0
2024-01-02 14:15:00,2186.0,0
2024-01-02 14:30:00,2228.0,0
2024-01-02 14:45:00,2208.0,0
2024-01-02 15:00:00,2159.0,0
2024-01-02 15:15:00,2235.0,0
2024-01-02 15:30:00,1934.3333333333333,0
2024-01-02 15:45:00,2162.3333333333335,0
2024-01-02 16:00:00,2292.6666666666665,0
2024-01-02 16:15:00,2156.3333333333335,0
2024-01-02 16:30:00,2181.0,0
2024-01-02 16:45:00,2199.6666666666665,0
2024-01-02 17:00:00,2228.0,0
2024-01-02 17:15:00,2248.6666666666665,0
2024-01-02 17:30:00,2221.0,0
2024-01-02 17:45:00,2385.0,0
2024-01-02 18:00:00,2551.0,0
2024-01-02 18:15:00,2618.0,0
2024-01-02 18:30:00,2598.5,0
2024-01-02 18:45:00,2597.0,0
