Time,Actual,ANN,LSTM,RLS
2024-03-18 00:00:00,2256.0,2468.83935546875,2414.435546875,2354.408056020009
2024-03-18 01:00:00,2195.4545454545455,2387.306640625,2340.20849609375,2286.012314999169
2024-03-18 02:00:00,2139.75,2337.04638671875,2293.926025390625,2241.865512315482
2024-03-18 03:00:00,2149.0,2331.184814453125,2298.375732421875,2245.4301520883027
2024-03-18 04:00:00,2168.75,2336.988525390625,2294.64892578125,2265.0139168482015
2024-03-18 05:00:00,2405.3333333333335,2414.15966796875,2399.203125,2382.6368336758
2024-03-18 06:00:00,2379.8333333333335,2271.146728515625,2234.364990234375,2186.697311113981
2024-03-18 07:00:00,2005.0,1660.0587158203125,1555.079345703125,1486.8788118147534
2024-03-18 08:00:00,536.1666666666667,1007.974365234375,827.2316284179688,750.2431734694693
2024-03-18 09:00:00,-4.9166666666667425,562.0242919921875,317.7052917480469,214.58729239265608
2024-03-18 10:00:00,-366.16666666666674,284.4316101074219,45.082489013671875,33.935353602360415
2024-03-18 11:00:00,-332.58333333333326,193.79330444335938,13.902680397033691,66.00438290369779
2024-03-18 12:00:00,-268.18181818181824,263.5163269042969,53.380340576171875,108.84861724141255
2024-03-18 13:00:00,-164.16666666666652,393.6160583496094,164.15206909179688,315.9180300819605
2024-03-18 14:00:00,221.33333333333326,674.9580078125,451.1982116699219,561.3553917866733
2024-03-18 15:00:00,1133.5833333333333,1146.2098388671875,984.08544921875,1023.666741132369
2024-03-18 16:00:00,1735.25,1726.931884765625,1636.825927734375,1667.1945044929432
2024-03-18 17:00:00,2193.25,2295.898681640625,2252.156982421875,2242.374427749969
2024-03-18 18:00:00,2634.75,2716.970947265625,2686.3974609375,2665.0160805810324
2024-03-18 19:00:00,2725.1666666666665,2913.8212890625,2910.09326171875,2892.7094446118494
2024-03-18 20:00:00,2720.75,2899.4052734375,2903.393798828125,2873.829568135271
2024-03-18 21:00:00,2589.6666666666665,2804.124755859375,2799.54248046875,2749.247559923727
2024-03-18 22:00:00,2425.75,2658.441162109375,2637.68017578125,2577.067183821007
2024-03-18 23:00:00,2337.8333333333335,2548.456298828125,2526.644775390625,2457.5920292304163
2024-03-19 00:00:00,2108.25,2468.552490234375,2416.6201171875,2351.206101555552
2024-03-19 01:00:00,2156.5833333333335,2387.16650390625,2342.968017578125,2284.733502482196
2024-03-19 02:00:00,2158.181818181818,2336.711181640625,2295.257568359375,2238.9372232542723
2024-03-19 03:00:00,2149.0,2330.61083984375,2300.641357421875,2243.4126301085444
2024-03-19 04:00:00,2194.8333333333335,2336.849609375,2296.72900390625,2262.643845269248
2024-03-19 05:00:00,2392.25,2414.020263671875,2400.39990234375,2384.6250166505743
2024-03-19 06:00:00,2339.25,2270.59130859375,2236.3828125,2200.567685733184
2024-03-19 07:00:00,1508.5833333333333,1658.984375,1558.101318359375,1516.1619852496506
2024-03-19 08:00:00,496.25,1007.3590698242188,830.4237060546875,744.0684738254026
2024-03-19 09:00:00,226.0,561.2637939453125,322.5274353027344,211.52469396876012
2024-03-19 10:00:00,-272.2499999999998,283.6177673339844,50.069915771484375,26.39833073499663
2024-03-19 11:00:00,-146.08333333333348,192.70101928710938,17.428802490234375,57.72728246554437
2024-03-19 12:00:00,517.9166666666667,262.1777038574219,58.470062255859375,102.58204024338443
2024-03-19 13:00:00,266.0,392.2480163574219,170.02536010742188,305.395037208449
2024-03-19 14:00:00,337.58333333333326,673.309814453125,456.8821716308594,552.8970342808242
2024-03-19 15:00:00,1361.5833333333333,1145.6619873046875,988.5444946289062,1029.7990321716688
2024-03-19 16:00:00,1747.5833333333333,1725.61669921875,1640.141845703125,1669.9632973671096
2024-03-19 17:00:00,2287.8333333333335,2295.4677734375,2255.07275390625,2241.5724873041245
2024-03-19 18:00:00,2737.0,2716.96435546875,2688.671142578125,2666.331163574001
2024-03-19 19:00:00,2915.75,2913.775634765625,2912.713134765625,2890.088578278788
2024-03-19 20:00:00,2901.0833333333335,2898.323974609375,2905.667724609375,2870.966398492982
2024-03-19 21:00:00,2784.0833333333335,2803.26953125,2801.47119140625,2747.048236417053
2024-03-19 22:00:00,2536.4166666666665,2657.569091796875,2640.13916015625,2573.3921398793536
2024-03-19 23:00:00,2419.1666666666665,2547.5546875,2529.293212890625,2454.888375344295
2024-03-20 00:00:00,2280.923076923077,2474.4521484375,2421.456787109375,2341.6848485468204
2024-03-20 01:00:00,2227.0833333333335,2391.177001953125,2348.499267578125,2284.5627601905035
2024-03-20 02:00:00,2164.6666666666665,2342.847900390625,2298.573486328125,2237.7604401304225
2024-03-20 03:00:00,2186.7272727272725,2332.394775390625,2305.563232421875,2245.0708755179835
2024-03-20 04:00:00,2249.5,2339.76171875,2299.4228515625,2262.511283025131
2024-03-20 05:00:00,2415.0,2415.980712890625,2404.319580078125,2388.2705347035053
2024-03-20 06:00:00,2361.3333333333335,2276.1513671875,2240.758544921875,2212.1513483296694
2024-03-20 07:00:00,1637.8333333333333,1669.988525390625,1564.77783203125,1522.0505326686018
2024-03-20 08:00:00,799.9166666666666,1011.0025024414062,836.44873046875,739.4392745346638
2024-03-20 09:00:00,169.16666666666674,574.726806640625,330.1540222167969,217.05374701457728
2024-03-20 10:00:00,-44.08333333333326,301.9992370605469,59.028900146484375,24.378912582678772
2024-03-20 11:00:00,-450.33333333333326,217.39462280273438,23.258148193359375,62.048180022859285
2024-03-20 12:00:00,131.0,286.1136169433594,68.52914428710938,126.37166427555469
2024-03-20 13:00:00,169.83333333333326,422.1324157714844,179.96994018554688,326.37013388781435
