Time,Actual,ANN,LSTM,RLS
2024-03-18 00:00:00,2269.4166666666665,2530.476,2422.3455,2573.1509241104945
2024-03-18 01:00:00,2256.0,2446.2095,2344.4282,2468.425026210288
2024-03-18 02:00:00,2195.4545454545455,2369.9944,2280.3953,2360.3466724980553
2024-03-18 03:00:00,2139.75,2312.006,2229.4905,2315.470961537401
2024-03-18 04:00:00,2149.0,2319.5754,2247.1157,2270.744096722134
2024-03-18 05:00:00,2168.75,2318.7827,2245.016,2350.1326437577272
2024-03-18 06:00:00,2405.3333333333335,2400.1033,2355.7515,2377.913715541519
2024-03-18 07:00:00,2379.8333333333335,2261.1382,2194.639,2241.7520169724467
2024-03-18 08:00:00,2005.0,1646.3016,1505.6035,1573.7128647698744
2024-03-18 09:00:00,536.1666666666667,995.7926,751.66284,974.1604095285425
2024-03-18 10:00:00,-4.9166666666667425,563.87634,233.81874,442.6695800834573
2024-03-18 11:00:00,-366.16666666666674,294.23413,-20.527454,128.28803665002465
2024-03-18 12:00:00,-332.58333333333326,205.49855,-53.355335,85.22796862226869
2024-03-18 13:00:00,-268.18181818181824,297.1997,-15.082387,174.41110389815663
2024-03-18 14:00:00,-164.16666666666674,425.09033,78.34913,249.73382011648528
2024-03-18 15:00:00,221.33333333333326,695.00183,379.90747,539.6987465638629
2024-03-18 16:00:00,1133.5833333333333,1165.3079,929.84015,1070.9581317659035
2024-03-18 17:00:00,1735.25,1746.7477,1576.5503,1610.0595704927011
2024-03-18 18:00:00,2193.25,2291.034,2202.9055,2167.601572310496
2024-03-18 19:00:00,2634.75,2690.2522,2610.099,2725.9198949179886
2024-03-18 20:00:00,2725.1666666666665,2908.5503,2855.3032,2931.8121143093454
2024-03-18 21:00:00,2720.75,2892.174,2822.8123,2929.861385545021
2024-03-18 22:00:00,2589.6666666666665,2795.3638,2733.1936,2855.1579835134007
2024-03-18 23:00:00,2425.75,2651.7827,2558.3767,2552.7911513172353
2024-03-19 00:00:00,2337.8333333333335,2564.069,2454.0908,2607.604758295474
2024-03-19 01:00:00,2108.25,2473.7495,2369.6062,2496.366732443301
2024-03-19 02:00:00,2156.5833333333335,2395.0908,2304.1855,2385.1987519542486
2024-03-19 03:00:00,2158.181818181818,2335.7385,2253.1162,2340.3014518534987
2024-03-19 04:00:00,2149.0,2338.5889,2265.5735,2289.753690443984
2024-03-19 05:00:00,2194.8333333333335,2338.0718,2267.323,2367.474017438783
2024-03-19 06:00:00,2392.25,2410.5784,2375.7688,2394.451208004709
2024-03-19 07:00:00,2339.25,2286.9531,2210.328,2266.5269620070917
2024-03-19 08:00:00,1508.5833333333333,1698.0555,1523.7928,1600.962057124888
2024-03-19 09:00:00,496.25,1080.5636,782.5321,1101.793530478415
2024-03-19 10:00:00,226.0,686.7755,278.9569,579.9690466982163
2024-03-19 11:00:00,-272.2499999999998,428.93933,12.542979,281.8740272750508
2024-03-19 12:00:00,-146.08333333333326,314.1162,-20.608143,215.93932587254153
2024-03-19 13:00:00,517.9166666666667,430.088,17.105724,365.75420284046504
2024-03-19 14:00:00,266.0,587.96765,121.33863,445.74534378638054
2024-03-19 15:00:00,337.58333333333326,852.59326,428.5957,742.4330723379971
2024-03-19 16:00:00,1361.5833333333333,1286.586,966.31726,1195.0620431407017
2024-03-19 17:00:00,1747.5833333333333,1820.7249,1606.3036,1644.9512365515184
2024-03-19 18:00:00,2287.8333333333335,2325.117,2228.1855,2188.5995273535564
2024-03-19 19:00:00,2737.0,2716.1653,2641.8057,2749.0763390962616
2024-03-19 20:00:00,2915.75,2925.3975,2881.1628,2947.5451627937373
2024-03-19 21:00:00,2901.0833333333335,2904.5083,2854.8584,2945.8724547446855
2024-03-19 22:00:00,2784.0833333333335,2808.5764,2758.4792,2864.009788882856
2024-03-19 23:00:00,2536.4166666666665,2676.1155,2593.723,2595.0793778191305
2024-03-20 00:00:00,2419.1666666666665,2567.004,2450.4917,2612.872643758444
2024-03-20 01:00:00,2280.923076923077,2476.1567,2366.531,2500.2446488068435
2024-03-20 02:00:00,2227.0833333333335,2397.287,2301.4531,2387.034674715268
2024-03-20 03:00:00,2164.6666666666665,2337.81,2250.4094,2341.3227185642795
2024-03-20 04:00:00,2186.7272727272725,2340.252,2263.296,2288.1386016988517
2024-03-20 05:00:00,2249.5,2339.758,2264.9072,2371.3402119458706
2024-03-20 06:00:00,2415.0,2411.4958,2373.602,2393.450243080615
2024-03-20 07:00:00,2361.3333333333335,2289.2085,2208.3135,2268.7427073398726
2024-03-20 08:00:00,1637.8333333333333,1702.5796,1521.2441,1600.814628635479
2024-03-20 09:00:00,799.9166666666666,1087.9792,778.396,1116.4748950564633
2024-03-20 10:00:00,169.16666666666674,697.51636,273.11804,592.1943671248998
2024-03-20 11:00:00,-44.08333333333326,440.71887,7.7397566,295.5561517617664
2024-03-20 12:00:00,-450.33333333333326,323.61316,-25.000477,228.45717201752905
2024-03-20 13:00:00,131.0,441.70483,12.364512,385.29989042051784
2024-03-20 14:00:00,169.83333333333326,602.20337,115.548225,463.6306714366492
2024-03-20 15:00:00,355.41666666666674,866.3667,422.39258,761.7502933784635
2024-03-20 16:00:00,734.9166666666667,1297.1858,961.68866,1205.016977180083
2024-03-20 17:00:00,1308.5,1827.1881,1602.6672,1642.8885769368842
2024-03-20 18:00:00,2227.0,2328.0947,2225.3044,2181.7200381669095
2024-03-20 19:00:00,2790.0,2718.4263,2638.3916,2753.9822397408343
2024-03-20 20:00:00,2971.6666666666665,2926.8728,2878.3677,2949.6811985047116
