Actual,ANN,LSTM
2168.75,2198.9282,2208.5632
2228.625,2235.0479,2276.7725
2214.25,2284.996,2235.765
2087.0,2069.5894,2135.6157
1922.75,1979.3477,2007.6666
1801.75,1822.0627,1811.5188
1676.142857142857,1672.7078,1684.9122
1601.4,1590.8022,1606.628
1563.75,1572.0197,1559.1675
1511.0,1505.2833,1517.4242
1574.6666666666667,1571.4867,1579.4755
1785.25,1785.6522,1799.1564
2028.4285714285713,2023.8894,2039.6572
1635.0833333333333,1641.5638,1667.3123
1015.0,1056.3809,1162.525
821.9166666666667,893.85333,861.8314
620.1666666666666,608.7734,610.1105
467.4545454545455,560.3108,576.27313
396.16666666666674,711.6553,615.32983
592.9166666666666,607.1433,545.6359
897.1666666666666,881.75854,849.6699
1082.75,1074.9324,1069.5176
1388.8333333333333,1388.1969,1389.2931
1796.625,1794.1095,1819.9109
2154.875,2177.4243,2209.606
2227.0,2241.8284,2281.39
2210.3333333333335,2256.2473,2255.834
2109.875,2122.8303,2145.0286
1987.5,1985.9879,2021.7351
1844.6,1853.9426,1858.098
1736.0,1727.154,1730.7831
1649.6,1635.1168,1659.066
1591.75,1579.0459,1586.1559
1581.5,1577.355,1586.1863
1609.0,1607.4868,1614.3157
1781.6363636363637,1767.8905,1785.5469
2006.25,1975.6505,2003.0176
1700.7272727272727,1682.2277,1701.6243
1180.9166666666667,1159.0935,1175.32
1223.9166666666667,1041.7179,1067.0201
830.5,762.524,807.5952
833.5,731.2077,776.8838
546.909090909091,711.5027,685.9148
853.3333333333334,776.6644,784.0371
1267.4166666666667,1044.7366,1068.8623
1298.3333333333333,1217.6827,1242.6748
1635.5454545454545,1492.3333,1513.4551
1872.2857142857142,1835.8815,1862.986
2154.1111111111113,2122.04,2162.464
2207.6666666666665,2180.4907,2209.8845
2188.8333333333335,2163.399,2184.0605
2062.5714285714284,2043.0646,2085.2773
1915.857142857143,1902.1201,1923.2357
1742.4,1760.3055,1759.3135
1656.0,1667.396,1678.0442
1579.8,1591.9995,1590.3615
1551.5,1545.4133,1540.4285
1516.5,1525.5864,1527.0142
1574.2,1572.0239,1584.3737
1727.0,1734.4156,1747.7103
1984.111111111111,1990.4972,2022.8995
1693.3333333333333,1690.2678,1697.8678
1335.6666666666667,1252.0228,1268.6716
792.4,928.22015,898.74365
534.5833333333335,641.3086,580.17444
539.9166666666666,619.0076,574.3712
803.0,739.36774,661.078
676.1666666666666,697.6059,641.8299
606.8333333333334,898.84906,869.1654
1019.0833333333334,1108.1136,1078.4252
1562.7142857142858,1537.6313,1559.7588
1758.625,1788.3348,1803.9314
2090.375,2115.0112,2146.9338
2226.0,2222.7095,2267.267
2184.375,2194.2917,2236.9768
2109.0,2098.7915,2126.1665
1929.4285714285713,1931.7911,1960.9945
1824.7142857142858,1814.1774,1834.4614
1717.8333333333333,1702.0331,1698.5803
1638.4,1621.6152,1628.702
1571.75,1565.8829,1570.1388
1544.25,1534.9788,1541.3773
1543.0,1536.9954,1544.2379
1596.0,1634.9678,1619.369
1686.875,1853.5178,1830.9287
1589.1818181818182,1591.6025,1587.9669
1467.75,1360.7018,1395.2063
1328.8333333333333,1076.7343,1108.4114
655.5833333333333,715.8411,695.51874
703.0833333333334,724.6751,735.2489
911.5833333333334,867.96423,873.2243
689.75,743.0563,751.8231
626.5833333333334,847.53766,876.4866
958.75,1060.1803,1035.845
1343.6666666666667,1419.3109,1451.7212
1765.7,1743.9752,1748.3962
