Actual,ANN,LSTM
2652.25,2641.0427,2644.6694
2638.75,2650.4329,2637.6948
2582.5,2593.5076,2579.0266
2801.25,2796.0723,2792.4417
3104.25,3038.5776,3080.198
2638.5,2784.6548,2607.409
2194.5,1715.8328,1691.6515
1247.75,1128.2062,1077.0739
265.5999999999999,680.61804,626.9005
-110.0,188.39832,43.23743
376.25,608.1183,429.0548
880.0,909.5692,817.8329
2189.0,1368.5731,1211.524
3156.75,2621.5696,2628.7935
3368.4,2907.6467,2885.3904
3817.25,3564.8765,3658.7415
3997.5,3705.725,3750.1833
3909.0,3690.5542,3660.4072
3729.0,3467.1348,3458.8147
3578.5,3367.9805,3385.0518
3360.5,3257.1943,3202.6807
3126.5,2940.5408,3003.5952
3043.0,2997.5557,2862.9338
2976.5,2955.5566,2808.896
2864.0,2764.355,2724.3838
2854.5,2737.9336,2698.663
2845.6666666666665,2785.8066,2751.6147
3068.5,3004.6904,2908.8606
3342.0,3180.3027,3093.3228
3498.25,2974.547,2808.1082
2247.5,1964.2849,2062.9893
1922.0,1417.4628,1634.5547
705.4999999999998,886.6992,1118.894
1274.0,718.0383,905.31604
1860.8,1039.2993,1121.6858
993.75,1081.0385,1318.6239
2572.5,1757.0676,1792.4283
2069.25,2414.3442,2472.985
3337.0,3084.4233,2965.0469
3823.0,3640.4111,3457.8281
3988.5,3754.5173,3594.867
3829.25,3727.3652,3524.387
3672.0,3533.1067,3354.3247
3502.25,3421.9377,3293.9263
3365.75,3309.9585,3169.302
3133.5,3063.126,3000.6504
3020.4,3027.4402,2966.436
2942.25,2938.7495,2900.7832
2859.75,2842.3423,2828.937
2821.5,2763.2378,2762.9233
2849.5,2847.9531,2854.437
3061.5,3053.275,3049.1504
3280.6666666666665,3237.807,3164.9531
3029.25,2995.1929,2930.7131
2843.25,2435.3665,2430.8418
2448.75,1903.6982,2041.73
1993.75,1612.6373,1601.1769
2111.0,1499.1173,1454.4337
2760.25,1669.0914,1581.9065
1199.5,1292.5344,1437.4998
2084.25,2093.4897,2087.7344
2145.25,2221.8035,2279.8647
2980.75,2976.078,2978.6597
3911.8,3751.906,3496.6748
4029.25,3809.0166,3638.2476
3886.75,3745.4822,3577.178
3683.0,3587.5464,3450.9116
3470.0,3404.862,3341.063
3280.25,3264.2507,3231.455
3077.25,3074.7715,3062.7808
2991.25,2996.4438,3016.513
2888.5,2888.3684,2910.1023
2853.0,2863.8472,2855.5798
2829.25,2850.9648,2841.4524
2837.3333333333335,2844.6006,2830.1636
2913.5,2930.6267,2982.773
3284.25,3314.0322,3343.0344
3414.0,3260.2114,3149.1938
2148.0,2295.51,2246.3257
1954.5,1878.204,1892.9769
1166.5,1311.2861,1181.1034
927.2500000000002,1146.0742,1030.2648
718.5,1391.0173,1202.526
830.5,934.8307,919.281
1852.25,1856.4626,1809.89
1965.25,2007.8091,2060.3638
2937.0,2938.4844,2934.6719
3810.75,3854.2815,3825.9143
3916.75,3988.751,3949.21
3846.25,3905.1616,3863.5354
3700.0,3740.6287,3699.8408
3656.25,3664.7432,3624.2444
3470.75,3482.5898,3482.8064
3279.0,3242.188,3272.8052
3231.0,3163.4463,3149.8083
3095.25,3040.6729,3067.7083
3055.75,3061.144,3044.4373
2905.5,2916.0366,2910.2527
3069.0,3001.0852,3012.8113
3130.5,3084.321,3100.822
3338.0,3354.189,3362.2917
3209.5,3222.998,3200.593
2092.25,2169.0742,2121.9644
1675.75,1735.2327,1731.2842
1737.25,1490.9097,1418.3312
1121.25,1092.5573,1063.6108
747.25,1180.6353,1038.8689
1334.0,1138.4822,1117.5857
1197.5,1580.5858,1600.5117
2392.25,2242.346,2272.7412
3222.5,3125.3481,3090.7627
3646.25,3705.5945,3727.068
3842.5,3887.569,3883.4146
3783.2,3798.8574,3819.1018
3631.0,3642.279,3679.202
3601.5,3616.1367,3607.8496
3437.0,3431.9756,3443.72
3378.25,3367.738,3371.1514
3094.75,3123.1526,3497.6682
3109.75,3097.3315,3289.5088
3043.5,3126.241,3182.973
3055.75,3169.2563,3212.4014
2828.75,2972.2505,2876.1235
2740.6,2948.0098,3110.8105
2774.25,3319.758,3484.2163
2606.75,3114.6458,3181.4983
2243.0,2125.1658,1886.2334
1570.75,1488.6995,1199.7278
-23.0,871.2677,53.6637
-510.4000000000001,318.20618,-521.00916
-487.25,569.569,-339.37708
-1345.0,425.96912,-701.1044
-633.5000000000005,953.8767,312.4535
551.4999999999998,1889.2141,1734.4004
1865.0,2977.7375,3067.148
3022.75,3716.1848,4292.784
3514.0,3942.4854,4371.499
3573.25,3891.64,4229.277
3477.25,3700.9817,4019.1372
3410.0,3676.4517,4006.697
3429.0,3520.5854,3777.912
3147.5,3299.6384,3651.157
3223.6,3158.765,3326.6152
3067.0,2995.5315,3101.2444
2895.0,2962.6113,2909.4492
2877.0,3066.5696,2954.6233
2757.0,2760.6497,2744.9622
2769.0,2790.361,2780.1448
2773.25,3024.161,2916.672
1938.75,2650.942,2554.0117
1180.0,1748.2562,1281.0996
799.5,1170.3171,717.3888
299.5,541.13293,51.55701
-1591.6,-516.37585,-1454.244
-2008.9999999999995,-345.65198,-1240.8239
-1165.0,-264.82825,-1338.0267
-203.0,434.09265,-288.67957
-214.75,1282.6453,976.19666
1516.4,2470.6145,2548.637
2896.5,3401.752,3754.273
3372.25,3689.4143,3798.1357
3367.75,3579.8477,3761.328
3268.0,3538.1858,3621.2324
3215.5,3446.2083,3688.4292
3133.25,3225.158,3255.9883
3014.0,3237.8923,3189.4722
2946.6,2934.7927,3000.0635
2802.0,2887.2751,2816.5737
2789.3333333333335,2770.1655,2791.0686
2752.0,2804.3745,2761.468
2697.25,2708.8,2695.7114
2808.75,2839.6843,2811.148
2733.0,2760.144,2739.935
1857.75,2094.0864,2070.5723
167.5,817.42786,489.00818
-1207.25,-15.613399,-221.57849
-1954.2499999999995,-708.9857,-1039.6388
-1499.4000000000005,-1226.2196,-1818.4916
-1951.4999999999995,-1265.3058,-2060.598
-1795.4999999999995,-1220.609,-2042.2787
-1394.75,-590.1117,-1311.1227
183.75,546.20715,268.8241
1727.0,1999.2106,2041.4739
2729.75,3010.875,3352.1404
3293.75,3447.2202,3487.6365
3277.25,3479.4133,3469.0356
3174.25,3369.799,3286.7253
3084.8,3277.8772,3419.704
2976.0,2961.924,3004.825
2850.75,2997.969,2871.7512
2762.2,2783.4128,2701.7712
2680.0,2703.382,2634.1416
2609.75,2631.0352,2636.7412
2598.75,2630.5452,2536.506
2615.75,2605.801,2678.5842
2747.25,2744.138,2753.798
3185.0,2971.0144,2909.9465
3422.0,2616.743,2691.0496
2637.5,1473.9299,1904.0365
1827.5,1025.8988,1590.6025
1520.75,561.2256,1213.8505
999.3999999999999,178.64319,862.1918
372.75,117.73597,559.71326
201.5,66.23011,801.1538
1237.0,435.9911,1223.9766
2863.25,1473.1504,1772.0035
3057.2,2474.9565,2624.7788
3837.25,3291.2334,3186.1719
3964.5,3533.0984,3368.446
3819.25,3506.8193,3295.1978
3685.5,3355.206,3162.9414
3509.25,3255.3506,3071.8137
3370.5,3251.1724,3078.7424
3147.5,2935.1543,2957.12
3120.4,3100.4897,2996.1892
3051.0,3085.4104,2955.6787
2945.5,2917.302,2929.1729
3006.4,2898.1882,2863.1663
2928.25,2944.925,2921.7004
3053.5,3088.4795,3024.41
3391.75,3333.0745,3298.3872
3083.0,2921.3142,2913.771
1843.75,1745.2245,1810.9281
1866.75,1448.2974,1630.103
1082.75,1026.0642,1011.35803
75.80000000000018,236.45935,311.48987
699.25,597.36804,474.13904
438.5,392.5951,416.41614
1681.0,1098.7789,1192.4216
2009.0,1769.4348,1838.9811
3782.25,3022.98,2903.5696
4207.25,3700.2974,3608.6016
3950.5,3813.7158,3782.1892
3783.75,3770.9326,3674.6555
3828.75,3673.4417,3540.7256
3537.75,3516.666,3426.8655
3337.75,3340.1372,3341.7783
3133.75,3136.6802,3141.5513
3050.8,3051.1523,3012.8784
2988.4,2992.387,2961.634
3053.25,3029.3381,3014.7966
2953.25,2917.9688,2897.5432
2998.25,2985.178,2993.2615
3041.5,3031.6099,3030.5872
3377.0,3366.2693,3329.3193
3307.5,3128.4548,3098.959
2695.75,2101.1675,2069.6772
894.75,1230.147,1523.4073
882.2499999999998,961.73145,999.9607
1654.0,576.83215,648.5718
-327.7999999999997,373.94714,366.1681
426.75,477.44983,544.4834
801.2499999999998,1025.0826,1159.5315
1664.0,1685.9268,1727.5735
3443.25,3180.9075,3023.248
4016.0,3814.6543,3702.789
3986.25,3952.3237,3862.3062
3798.0,3780.5684,3721.9985
3626.25,3619.1482,3562.1128
3450.5,3468.4414,3397.5278
3229.25,3214.332,3207.995
3044.25,3050.6873,3024.1482
2958.8,2955.3635,2948.0662
2914.25,2913.294,2913.8232
2814.0,2861.4368,2849.073
2805.0,2806.9766,2798.3555
2844.25,2839.6782,2856.472
3018.5,3015.8296,3017.5872
3247.0,3234.3318,3240.4976
3019.5,3024.5154,3024.8086
2465.4,2298.8489,2269.6816
2276.25,1642.4421,1829.5569
1400.25,1326.5786,1380.9877
1248.0,975.85254,983.76807
2713.75,862.2257,852.09143
1016.2499999999998,928.67334,980.40356
1494.5,1379.5309,1453.3334
2320.0,2046.8218,1993.5087
2214.25,2874.2205,2830.5051
3449.25,3530.2058,3486.3828
3859.25,3795.0054,3806.7449
3771.3333333333335,3703.7278,3700.8176
